,0,1,2
0,Date,Value,Anomaly
1,200801,30.0,-1.4
2,200802,32.3,-1.6
3,200803,43.2,-2.3
4,200804,50.5,-3.4
5,200805,63.0,-0.6
6,200806,73.8,-2.0
7,200807,78.6,-0.7
8,200808,75.2,-1.4
9,200809,66.4,-3.2
10,200810,55.4,-0.3
11,200811,44.6,0.5
12,200812,29.9,-3.0
13,200901,31.4,0.0
14,200902,39.7,5.8
15,200903,44.4,-1.1
16,200904,52.1,-1.8
17,200905,63.0,-0.6
18,200906,74.4,-1.4
19,200907,75.6,-3.7
20,200908,74.4,-2.2
21,200909,65.3,-4.3
22,200910,48.8,-6.9
23,200911,47.6,3.5
24,200912,26.5,-6.4
25,201001,27.2,-4.2
26,201002,29.9,-4.0
27,201003,44.2,-1.3
28,201004,57.8,3.9
29,201005,62.1,-1.5
30,201006,77.0,1.2
31,201007,79.6,0.3
32,201008,79.7,3.1
33,201009,70.8,1.2
34,201010,59.1,3.4
35,201011,43.6,-0.5
36,201012,32.3,-0.6
37,201101,27.3,-4.1
38,201102,30.2,-3.7
39,201103,44.1,-1.4
40,201104,55.2,1.3
41,201105,62.6,-1.0
42,201106,76.8,1.0
43,201107,84.9,5.6
44,201108,80.9,4.3
45,201109,66.2,-3.4
46,201110,57.5,1.8
47,201111,43.7,-0.4
48,201112,33.1,0.2
49,201201,36.1,4.7
50,201202,37.1,3.2
51,201203,55.5,10.0
52,201204,59.2,5.3
53,201205,69.0,5.4
54,201206,77.5,1.7
55,201207,84.4,5.1
56,201208,76.5,-0.1
57,201209,68.2,-1.4
58,201210,54.0,-1.7
59,201211,46.5,2.4
60,201212,34.6,1.7
61,201301,32.3,0.9
62,201302,33.6,-0.3
63,201303,40.3,-5.2
64,201304,48.4,-5.5
65,201305,63.3,-0.3
66,201306,75.2,-0.6
67,201307,77.2,-2.1
68,201308,76.5,-0.1
69,201309,72.1,2.5
70,201310,55.2,-0.5
71,201311,41.3,-2.8
72,201312,29.2,-3.7
73,201401,29.6,-1.8
74,201402,27.8,-6.1
75,201403,40.6,-4.9
76,201404,54.0,0.1
77,201405,64.7,1.1
78,201406,73.6,-2.2
79,201407,75.4,-3.9
80,201408,78.3,1.7
81,201409,68.2,-1.4
82,201410,58.9,3.2
83,201411,38.5,-5.6
84,201412,34.6,1.7
85,201501,32.1,0.7
86,201502,31.2,-2.7
87,201503,46.8,1.3
88,201504,56.4,2.5
89,201505,61.7,-1.9
90,201506,75.8,0.0
91,201507,78.9,-0.4
92,201508,75.2,-1.4
93,201509,74.2,4.6
94,201510,59.2,3.5
95,201511,46.5,2.4
96,201512,37.6,4.7
97,201601,32.0,0.6
98,201602,40.8,6.9
99,201603,49.7,4.2
100,201604,56.3,2.4
101,201605,61.6,-2.0
102,201606,77.5,1.7
103,201607,79.7,0.4
104,201608,76.4,-0.2
105,201609,70.8,1.2
106,201610,61.5,5.8
107,201611,49.9,5.8
108,201612,29.8,-3.1
109,201701,33.0,1.6
110,201702,43.1,9.2
111,201703,48.9,3.4
112,201704,55.6,1.7
113,201705,62.2,-1.4
114,201706,75.1,-0.7
115,201707,80.1,0.8
116,201708,73.1,-3.5
117,201709,70.5,0.9
118,201710,57.6,1.9
119,201711,45.2,1.1
120,201712,33.6,0.7
121,201801,29.9,-1.5
122,201802,31.9,-2.0
123,201803,45.9,0.4
124,201804,47.6,-6.3
125,201805,71.1,7.5
126,201806,78.2,2.4
127,201807,78.7,-0.6
128,201808,75.7,-0.9
129,201809,70.1,0.5
130,201810,53.6,-2.1
131,201811,38.2,-5.9
132,201812,34.3,1.4
133,201901,31.3,-0.1
134,201902,27.9,-6.0
135,201903,39.4,-6.1
136,201904,55.4,1.5
137,201905,60.5,-3.1
138,201906,72.4,-3.4
139,201907,78.6,-0.7
140,201908,77.1,0.5
141,201909,75.2,5.6
142,201910,51.1,-4.6
143,201911,40.2,-3.9
144,201912,36.7,3.8
145,202001,34.0,2.6
146,202002,34.9,1.0
147,202003,48.0,2.5
148,202004,52.6,-1.3
149,202005,61.7,-1.9
150,202006,77.7,1.9
151,202007,79.2,-0.1
152,202008,76.4,-0.2
153,202009,66.3,-3.3
154,202010,52.6,-3.1
155,202011,48.1,4.0
156,202012,35.9,3.0
157,202101,34.0,2.6
