,0,1,2
0,Date,Value,Anomaly
1,200801,34.3,2.7
2,200802,35.2,0.7
3,200803,41.7,0.2
4,200804,53.0,0.8
5,200805,57.9,-4.3
6,200806,73.0,2.1
7,200807,76.0,-0.6
8,200808,71.3,-2.6
9,200809,67.4,-0.5
10,200810,53.4,-3.0
11,200811,43.7,-1.5
12,200812,36.6,-0.8
13,200901,26.9,-4.7
14,200902,35.1,0.6
15,200903,40.8,-0.7
16,200904,52.5,0.3
17,200905,61.3,-0.9
18,200906,67.6,-3.3
19,200907,72.0,-4.6
20,200908,74.9,1.0
21,200909,64.7,-3.2
22,200910,53.4,-3.0
23,200911,49.2,4.0
24,200912,34.4,-3.0
25,201001,31.2,-0.4
26,201002,31.1,-3.4
27,201003,46.2,4.7
28,201004,55.5,3.3
29,201005,64.0,1.8
30,201006,73.9,3.0
31,201007,78.3,1.7
32,201008,74.9,1.0
33,201009,69.2,1.3
34,201010,56.0,-0.4
35,201011,45.0,-0.2
36,201012,30.8,-6.6
37,201101,27.2,-4.4
38,201102,34.4,-0.1
39,201103,41.2,-0.3
40,201104,53.9,1.7
41,201105,63.7,1.5
42,201106,71.9,1.0
43,201107,78.4,1.8
44,201108,73.5,-0.4
45,201109,68.9,1.0
46,201110,55.8,-0.6
47,201111,48.9,3.7
48,201112,40.5,3.1
49,201201,35.6,4.0
50,201202,38.9,4.4
51,201203,49.8,8.3
52,201204,52.6,0.4
53,201205,65.1,2.9
54,201206,70.0,-0.9
55,201207,77.8,1.2
56,201208,74.7,0.8
57,201209,67.0,-0.9
58,201210,56.8,0.4
59,201211,41.5,-3.7
60,201212,40.6,3.2
61,201301,33.9,2.3
62,201302,32.8,-1.7
63,201303,38.6,-2.9
64,201304,51.5,-0.7
65,201305,60.9,-1.3
66,201306,71.2,0.3
67,201307,77.8,1.2
68,201308,71.4,-2.5
69,201309,64.4,-3.5
70,201310,57.1,0.7
71,201311,42.9,-2.3
72,201312,36.0,-1.4
73,201401,26.0,-5.6
74,201402,29.5,-5.0
75,201403,35.4,-6.1
76,201404,50.3,-1.9
77,201405,62.0,-0.2
78,201406,70.6,-0.3
79,201407,74.1,-2.5
80,201408,70.8,-3.1
81,201409,66.9,-1.0
82,201410,57.0,0.6
83,201411,42.0,-3.2
84,201412,38.7,1.3
85,201501,27.9,-3.7
86,201502,22.3,-12.2
87,201503,35.9,-5.6
88,201504,51.5,-0.7
89,201505,66.1,3.9
90,201506,70.3,-0.6
91,201507,75.2,-1.4
92,201508,74.3,0.4
93,201509,70.7,2.8
94,201510,54.5,-1.9
95,201511,49.7,4.5
96,201512,48.0,10.6
97,201601,31.4,-0.2
98,201602,36.0,1.5
99,201603,47.0,5.5
100,201604,50.7,-1.5
101,201605,60.2,-2.0
102,201606,70.6,-0.3
103,201607,77.2,0.6
104,201608,76.9,3.0
105,201609,69.7,1.8
106,201610,56.7,0.3
107,201611,46.7,1.5
108,201612,36.3,-1.1
109,201701,36.2,4.6
110,201702,40.4,5.9
111,201703,38.9,-2.6
112,201704,55.9,3.7
113,201705,60.0,-2.2
114,201706,70.4,-0.5
115,201707,75.5,-1.1
116,201708,71.6,-2.3
117,201709,68.2,0.3
118,201710,60.4,4.0
119,201711,44.4,-0.8
120,201712,33.2,-4.2
121,201801,29.2,-2.4
122,201802,39.4,4.9
123,201803,38.3,-3.2
124,201804,48.0,-4.2
125,201805,65.2,3.0
126,201806,70.1,-0.8
127,201807,76.2,-0.4
128,201808,76.8,2.9
129,201809,70.2,2.3
130,201810,56.4,0.0
131,201811,42.5,-2.7
132,201812,37.8,0.4
133,201901,31.6,0.0
134,201902,34.7,0.2
135,201903,39.4,-2.1
136,201904,54.8,2.6
137,201905,62.8,0.6
138,201906,70.6,-0.3
139,201907,78.0,1.4
140,201908,74.5,0.6
141,201909,69.0,1.1
142,201910,58.2,1.8
143,201911,41.3,-3.9
144,201912,36.4,-1.0
145,202001,37.3,5.7
146,202002,39.1,4.6
147,202003,46.3,4.8
148,202004,48.6,-3.6
149,202005,59.1,-3.1
150,202006,71.5,0.6
151,202007,78.7,2.1
152,202008,75.5,1.6
153,202009,66.7,-1.2
154,202010,57.0,0.6
155,202011,49.2,4.0
156,202012,37.0,-0.4
157,202101,33.7,2.1
