,0,1,2
0,Date,Value,Anomaly
1,200801,36.7,1.8
2,200802,39.1,1.3
3,200803,45.7,1.1
4,200804,55.4,0.3
5,200805,60.9,-3.9
6,200806,75.2,1.6
7,200807,77.4,-1.1
8,200808,73.4,-2.5
9,200809,69.6,-0.5
10,200810,56.2,-2.9
11,200811,45.4,-2.1
12,200812,40.7,0.2
13,200901,30.7,-4.2
14,200902,38.5,0.7
15,200903,43.3,-1.3
16,200904,55.0,-0.1
17,200905,63.8,-1.0
18,200906,70.9,-2.7
19,200907,74.5,-4.0
20,200908,77.2,1.3
21,200909,66.9,-3.2
22,200910,56.6,-2.5
23,200911,50.6,3.1
24,200912,37.1,-3.4
25,201001,33.4,-1.5
26,201002,31.4,-6.4
27,201003,48.1,3.5
28,201004,57.5,2.4
29,201005,66.2,1.4
30,201006,77.4,3.8
31,201007,79.9,1.4
32,201008,77.0,1.1
33,201009,71.4,1.3
34,201010,58.6,-0.5
35,201011,47.5,0.0
36,201012,31.7,-8.8
37,201101,30.3,-4.6
38,201102,38.8,1.0
39,201103,43.9,-0.7
40,201104,57.2,2.1
41,201105,66.4,1.6
42,201106,74.3,0.7
43,201107,80.6,2.1
44,201108,75.5,-0.4
45,201109,70.7,0.6
46,201110,57.2,-1.9
47,201111,50.8,3.3
48,201112,43.4,2.9
49,201201,39.3,4.4
50,201202,41.1,3.3
51,201203,52.4,7.8
52,201204,55.0,-0.1
53,201205,67.8,3.0
54,201206,72.9,-0.7
55,201207,80.9,2.4
56,201208,76.8,0.9
57,201209,68.4,-1.7
58,201210,59.4,0.3
59,201211,43.5,-4.0
60,201212,44.2,3.7
61,201301,37.4,2.5
62,201302,35.9,-1.9
63,201303,40.5,-4.1
64,201304,54.6,-0.5
65,201305,63.7,-1.1
66,201306,73.5,-0.1
67,201307,79.2,0.7
68,201308,73.4,-2.5
69,201309,66.7,-3.4
70,201310,59.5,0.4
71,201311,45.1,-2.4
72,201312,40.4,-0.1
73,201401,30.0,-4.9
74,201402,33.9,-3.9
75,201403,39.6,-5.0
76,201404,52.9,-2.2
77,201405,64.9,0.1
78,201406,72.8,-0.8
79,201407,75.8,-2.7
80,201408,72.6,-3.3
81,201409,69.1,-1.0
82,201410,59.4,0.3
83,201411,44.6,-2.9
84,201412,41.0,0.5
85,201501,32.1,-2.8
86,201502,26.3,-11.5
87,201503,40.0,-4.6
88,201504,54.2,-0.9
89,201505,67.9,3.1
90,201506,73.6,0.0
91,201507,76.9,-1.6
92,201508,75.1,-0.8
93,201509,72.0,1.9
94,201510,56.5,-2.6
95,201511,51.6,4.1
96,201512,50.8,10.3
97,201601,34.3,-0.6
98,201602,38.5,0.7
99,201603,49.7,5.1
100,201604,53.1,-2.0
101,201605,61.7,-3.1
102,201606,72.4,-1.2
103,201607,79.6,1.1
104,201608,78.6,2.7
105,201609,72.0,1.9
106,201610,60.3,1.2
107,201611,49.0,1.5
108,201612,39.2,-1.3
109,201701,39.1,4.2
110,201702,44.4,6.6
111,201703,43.8,-0.8
112,201704,59.6,4.5
113,201705,62.8,-2.0
114,201706,73.6,0.0
115,201707,78.4,-0.1
116,201708,74.0,-1.9
117,201709,69.8,-0.3
118,201710,62.4,3.3
119,201711,47.5,0.0
120,201712,36.1,-4.4
121,201801,32.8,-2.1
122,201802,43.2,5.4
123,201803,40.5,-4.1
124,201804,51.6,-3.5
125,201805,68.3,3.5
126,201806,72.6,-1.0
127,201807,77.2,-1.3
128,201808,78.6,2.7
129,201809,73.6,3.5
130,201810,60.2,1.1
131,201811,45.7,-1.8
132,201812,41.4,0.9
133,201901,35.3,0.4
134,201902,38.7,0.9
135,201903,43.2,-1.4
136,201904,58.7,3.6
137,201905,66.9,2.1
138,201906,73.8,0.2
139,201907,79.8,1.3
140,201908,76.4,0.5
141,201909,71.6,1.5
142,201910,61.5,2.4
143,201911,43.6,-3.9
144,201912,40.0,-0.5
145,202001,40.2,5.3
146,202002,41.9,4.1
147,202003,49.6,5.0
148,202004,52.0,-3.1
149,202005,60.8,-4.0
150,202006,73.7,0.1
151,202007,80.8,2.3
152,202008,77.5,1.6
153,202009,69.0,-1.1
154,202010,60.3,1.2
155,202011,52.0,4.5
156,202012,39.9,-0.6
157,202101,36.8,1.9
