,0,1,2
0,Date,Value,Anomaly
1,200801,9.6,-2.4
2,200802,10.3,-2.0
3,200803,26.5,-0.4
4,200804,40.0,-0.2
5,200805,51.4,-2.0
6,200806,60.8,-3.2
7,200807,69.2,-0.3
8,200808,68.6,1.1
9,200809,56.7,-1.8
10,200810,44.4,1.2
11,200811,29.5,0.5
12,200812,5.0,-9.5
13,200901,5.0,-7.0
14,200902,11.4,-0.9
15,200903,20.0,-6.9
16,200904,39.2,-1.0
17,200905,51.7,-1.7
18,200906,60.7,-3.3
19,200907,64.6,-4.9
20,200908,64.5,-3.0
21,200909,63.3,4.8
22,200910,38.0,-5.2
23,200911,36.4,7.4
24,200912,7.4,-7.1
25,201001,9.7,-2.3
26,201002,9.3,-3.0
27,201003,31.6,4.7
28,201004,47.2,7.0
29,201005,52.4,-1.0
30,201006,63.1,-0.9
31,201007,68.8,-0.7
32,201008,69.0,1.5
33,201009,54.6,-3.9
34,201010,48.0,4.8
35,201011,27.2,-1.8
36,201012,9.6,-4.9
37,201101,6.4,-5.6
38,201102,10.0,-2.3
39,201103,19.2,-7.7
40,201104,39.1,-1.1
41,201105,50.9,-2.5
42,201106,62.4,-1.6
43,201107,71.1,1.6
44,201108,68.6,1.1
45,201109,58.3,-0.2
46,201110,48.4,5.2
47,201111,30.5,1.5
48,201112,23.0,8.5
49,201201,20.0,8.0
50,201202,21.0,8.7
51,201203,40.6,13.7
52,201204,45.8,5.6
53,201205,55.0,1.6
54,201206,65.5,1.5
55,201207,74.1,4.6
56,201208,67.4,-0.1
57,201209,58.2,-0.3
58,201210,41.2,-2.0
59,201211,27.5,-1.5
60,201212,13.3,-1.2
61,201301,11.4,-0.6
62,201302,16.8,4.5
63,201303,17.6,-9.3
64,201304,31.3,-8.9
65,201305,53.4,0.0
66,201306,63.3,-0.7
67,201307,68.3,-1.2
68,201308,68.6,1.1
69,201309,62.0,3.5
70,201310,41.6,-1.6
71,201311,26.2,-2.8
72,201312,5.0,-9.5
73,201401,8.5,-3.5
74,201402,5.6,-6.7
75,201403,22.7,-4.2
76,201404,38.2,-2.0
77,201405,53.7,0.3
78,201406,62.5,-1.5
79,201407,66.8,-2.7
80,201408,67.0,-0.5
81,201409,57.8,-0.7
82,201410,46.5,3.3
83,201411,20.2,-8.8
84,201412,18.2,3.7
85,201501,16.0,4.0
86,201502,8.4,-3.9
87,201503,33.0,6.1
88,201504,44.3,4.1
89,201505,52.4,-1.0
90,201506,65.1,1.1
91,201507,69.9,0.4
92,201508,68.0,0.5
93,201509,62.0,3.5
94,201510,47.8,4.6
95,201511,32.5,3.5
96,201512,21.1,6.6
97,201601,14.6,2.6
98,201602,25.6,13.3
99,201603,36.3,9.4
100,201604,41.8,1.6
101,201605,56.6,3.2
102,201606,66.0,2.0
103,201607,69.3,-0.2
104,201608,68.0,0.5
105,201609,58.6,0.1
106,201610,46.1,2.9
107,201611,39.3,10.3
108,201612,10.2,-4.3
109,201701,11.2,-0.8
110,201702,20.5,8.2
111,201703,27.4,0.5
112,201704,42.7,2.5
113,201705,54.8,1.4
114,201706,64.8,0.8
115,201707,72.2,2.7
116,201708,65.2,-2.3
117,201709,58.3,-0.2
118,201710,45.0,1.8
119,201711,26.4,-2.6
120,201712,15.6,1.1
121,201801,11.8,-0.2
122,201802,5.4,-6.9
123,201803,24.7,-2.2
124,201804,33.3,-6.9
125,201805,60.2,6.8
126,201806,67.4,3.4
127,201807,69.3,-0.2
128,201808,67.6,0.1
129,201809,55.0,-3.5
130,201810,39.1,-4.1
131,201811,22.9,-6.1
132,201812,20.8,6.3
133,201901,9.8,-2.2
134,201902,-2.7,-15.0
135,201903,20.6,-6.3
136,201904,41.8,1.6
137,201905,49.6,-3.8
138,201906,64.0,0.0
139,201907,69.3,-0.2
140,201908,65.5,-2.0
141,201909,58.3,-0.2
142,201910,37.6,-5.6
143,201911,26.1,-2.9
144,201912,16.1,1.6
145,202001,12.8,0.8
146,202002,17.8,5.5
147,202003,29.8,2.9
148,202004,37.6,-2.6
149,202005,52.5,-0.9
150,202006,67.0,3.0
151,202007,70.4,0.9
152,202008,69.2,1.7
153,202009,57.1,-1.4
154,202010,37.8,-5.4
155,202011,32.0,3.0
156,202012,23.4,8.9
157,202101,21.1,9.1
