,0,1,2
0,Date,Value,Anomaly
1,200801,20.9,-5.4
2,200802,27.6,-0.8
3,200803,33.9,-3.7
4,200804,40.9,-2.7
5,200805,51.0,-1.2
6,200806,61.6,-2.4
7,200807,69.2,0.3
8,200808,65.7,-0.9
9,200809,57.3,-2.7
10,200810,47.6,0.8
11,200811,38.3,1.8
12,200812,25.3,-1.0
13,200901,28.3,2.0
14,200902,32.2,3.8
15,200903,37.1,-0.5
16,200904,42.0,-1.6
17,200905,54.5,2.3
18,200906,59.8,-4.2
19,200907,66.9,-2.0
20,200908,64.8,-1.8
21,200909,57.6,-2.4
22,200910,40.8,-6.0
23,200911,37.8,1.3
24,200912,20.4,-5.9
25,201001,26.1,-0.2
26,201002,24.6,-3.8
27,201003,35.2,-2.4
28,201004,43.6,0.0
29,201005,50.1,-2.1
30,201006,64.0,0.0
31,201007,68.6,-0.3
32,201008,66.5,-0.1
33,201009,61.2,1.2
34,201010,49.2,2.4
35,201011,33.6,-2.9
36,201012,31.1,4.8
37,201101,24.0,-2.3
38,201102,24.2,-4.2
39,201103,37.7,0.1
40,201104,43.0,-0.6
41,201105,49.3,-2.9
42,201106,62.9,-1.1
43,201107,70.0,1.1
44,201108,69.2,2.6
45,201109,58.5,-1.5
46,201110,47.1,0.3
47,201111,34.9,-1.6
48,201112,24.4,-1.9
49,201201,29.4,3.1
50,201202,27.4,-1.0
51,201203,41.9,4.3
52,201204,48.2,4.6
53,201205,55.4,3.2
54,201206,67.9,3.9
55,201207,70.6,1.7
56,201208,67.7,1.1
57,201209,59.5,-0.5
58,201210,46.5,-0.3
59,201211,39.4,2.9
60,201212,25.9,-0.4
61,201301,22.9,-3.4
62,201302,25.7,-2.7
63,201303,35.0,-2.6
64,201304,39.8,-3.8
65,201305,52.8,0.6
66,201306,65.6,1.6
67,201307,68.5,-0.4
68,201308,67.0,0.4
69,201309,60.7,0.7
70,201310,44.2,-2.6
71,201311,35.2,-1.3
72,201312,23.7,-2.6
73,201401,26.4,0.1
74,201402,27.6,-0.8
75,201403,36.3,-1.3
76,201404,43.3,-0.3
77,201405,52.4,0.2
78,201406,62.5,-1.5
79,201407,68.4,-0.5
80,201408,64.6,-2.0
81,201409,60.0,0.0
82,201410,49.9,3.1
83,201411,33.4,-3.1
84,201412,27.9,1.6
85,201501,29.2,2.9
86,201502,32.1,3.7
87,201503,40.6,3.0
88,201504,44.8,1.2
89,201505,49.8,-2.4
90,201506,64.9,0.9
91,201507,66.6,-2.3
92,201508,66.9,0.3
93,201509,62.6,2.6
94,201510,51.4,4.6
95,201511,34.6,-1.9
96,201512,25.8,-0.5
97,201601,25.6,-0.7
98,201602,32.4,4.0
99,201603,37.9,0.3
100,201604,43.7,0.1
101,201605,50.8,-1.4
102,201606,66.4,2.4
103,201607,69.2,0.3
104,201608,64.5,-2.1
105,201609,59.7,-0.3
106,201610,51.8,5.0
107,201611,40.2,3.7
108,201612,25.2,-1.1
109,201701,25.3,-1.0
110,201702,35.4,7.0
111,201703,42.5,4.9
112,201704,44.3,0.7
113,201705,51.5,-0.7
114,201706,64.8,0.8
115,201707,69.4,0.5
116,201708,64.7,-1.9
117,201709,59.1,-0.9
118,201710,46.7,-0.1
119,201711,41.3,4.8
120,201712,30.1,3.8
121,201801,29.7,3.4
122,201802,28.6,0.2
123,201803,37.8,0.2
124,201804,44.0,0.4
125,201805,57.2,5.0
126,201806,66.5,2.5
127,201807,70.0,1.1
128,201808,66.2,-0.4
129,201809,61.9,1.9
130,201810,45.0,-1.8
131,201811,32.5,-4.0
132,201812,26.6,0.3
133,201901,26.0,-0.3
134,201902,24.9,-3.5
135,201903,33.8,-3.8
136,201904,45.5,1.9
137,201905,47.9,-4.3
138,201906,60.6,-3.4
139,201907,69.1,0.2
140,201908,68.3,1.7
141,201909,62.9,2.9
142,201910,40.9,-5.9
143,201911,35.2,-1.3
144,201912,28.1,1.8
145,202001,27.5,1.2
146,202002,26.4,-2.0
147,202003,38.8,1.2
148,202004,43.4,-0.2
149,202005,55.6,3.4
150,202006,65.0,1.0
151,202007,69.3,0.4
152,202008,70.0,3.4
153,202009,58.8,-1.2
154,202010,47.1,0.3
155,202011,38.6,2.1
156,202012,26.9,0.6
157,202101,26.7,0.4
