,0,1,2
0,Date,Value,Anomaly
1,200801,26.9,0.6
2,200802,26.0,-3.8
3,200803,39.0,-2.7
4,200804,51.4,-1.1
5,200805,59.0,-4.6
6,200806,73.2,0.2
7,200807,74.5,-1.1
8,200808,71.8,-1.5
9,200809,67.1,-0.6
10,200810,54.2,-0.5
11,200811,41.1,-1.0
12,200812,26.8,-5.2
13,200901,20.6,-5.7
14,200902,32.5,2.7
15,200903,43.6,1.9
16,200904,51.4,-1.1
17,200905,62.8,-0.8
18,200906,72.7,-0.3
19,200907,70.3,-5.3
20,200908,70.9,-2.4
21,200909,65.9,-1.8
22,200910,50.1,-4.6
23,200911,47.2,5.1
24,200912,29.1,-2.9
25,201001,21.5,-4.8
26,201002,25.7,-4.1
27,201003,43.8,2.1
28,201004,58.7,6.2
29,201005,64.3,0.7
30,201006,74.9,1.9
31,201007,77.6,2.0
32,201008,76.8,3.5
33,201009,67.2,-0.5
34,201010,56.5,1.8
35,201011,43.7,1.6
36,201012,24.0,-8.0
37,201101,22.7,-3.6
38,201102,30.2,0.4
39,201103,41.6,-0.1
40,201104,53.1,0.6
41,201105,62.1,-1.5
42,201106,72.9,-0.1
43,201107,79.9,4.3
44,201108,74.8,1.5
45,201109,63.6,-4.1
46,201110,55.2,0.5
47,201111,45.8,3.7
48,201112,35.9,3.9
49,201201,31.9,5.6
50,201202,35.8,6.0
51,201203,55.5,13.8
52,201204,54.6,2.1
53,201205,68.1,4.5
54,201206,72.6,-0.4
55,201207,81.8,6.2
56,201208,73.6,0.3
57,201209,64.9,-2.8
58,201210,52.5,-2.2
59,201211,41.2,-0.9
60,201212,36.8,4.8
61,201301,29.2,2.9
62,201302,29.9,0.1
63,201303,34.3,-7.4
64,201304,50.2,-2.3
65,201305,63.9,0.3
66,201306,71.5,-1.5
67,201307,73.1,-2.5
68,201308,72.8,-0.5
69,201309,68.6,0.9
70,201310,54.5,-0.2
71,201311,38.8,-3.3
72,201312,26.2,-5.8
73,201401,19.3,-7.0
74,201402,19.4,-10.4
75,201403,34.4,-7.3
76,201404,52.4,-0.1
77,201405,63.7,0.1
78,201406,73.0,0.0
79,201407,70.3,-5.3
80,201408,73.8,0.5
81,201409,64.7,-3.0
82,201410,54.3,-0.4
83,201411,34.6,-7.5
84,201412,33.9,1.9
85,201501,25.7,-0.6
86,201502,19.4,-10.4
87,201503,38.3,-3.4
88,201504,54.3,1.8
89,201505,64.9,1.3
90,201506,71.7,-1.3
91,201507,74.2,-1.4
92,201508,71.9,-1.4
93,201509,70.4,2.7
94,201510,56.0,1.3
95,201511,46.6,4.5
96,201512,41.1,9.1
97,201601,26.9,0.6
98,201602,33.8,4.0
99,201603,47.3,5.6
100,201604,53.0,0.5
101,201605,62.0,-1.6
102,201606,74.8,1.8
103,201607,75.6,0.0
104,201608,75.7,2.4
105,201609,70.8,3.1
106,201610,59.9,5.2
107,201611,48.1,6.0
108,201612,28.9,-3.1
109,201701,32.1,5.8
110,201702,41.1,11.3
111,201703,43.2,1.5
112,201704,56.5,4.0
113,201705,61.9,-1.7
114,201706,72.7,-0.3
115,201707,76.1,0.5
116,201708,70.5,-2.8
117,201709,68.8,1.1
118,201710,58.1,3.4
119,201711,41.9,-0.2
120,201712,29.8,-2.2
121,201801,24.1,-2.2
122,201802,31.8,2.0
123,201803,39.2,-2.5
124,201804,44.8,-7.7
125,201805,70.7,7.1
126,201806,74.9,1.9
127,201807,75.0,-0.6
128,201808,74.7,1.4
129,201809,70.3,2.6
130,201810,54.2,-0.5
131,201811,35.6,-6.5
132,201812,34.4,2.4
133,201901,25.4,-0.9
134,201902,29.3,-0.5
135,201903,37.3,-4.4
136,201904,52.5,0.0
137,201905,62.5,-1.1
138,201906,70.9,-2.1
139,201907,77.4,1.8
140,201908,72.8,-0.5
141,201909,71.6,3.9
142,201910,53.7,-1.0
143,201911,36.2,-5.9
144,201912,35.6,3.6
145,202001,31.9,5.6
146,202002,31.9,2.1
147,202003,44.4,2.7
148,202004,49.6,-2.9
149,202005,60.6,-3.0
150,202006,73.7,0.7
151,202007,77.2,1.6
152,202008,72.9,-0.4
153,202009,65.6,-2.1
154,202010,52.0,-2.7
155,202011,47.1,5.0
156,202012,33.0,1.0
157,202101,29.4,3.1
