,0,1,2
0,Date,Value,Anomaly
1,200801,36.0,0.8
2,200802,40.3,1.0
3,200803,46.8,0.6
4,200804,55.9,-0.2
5,200805,61.3,-3.5
6,200806,74.0,1.5
7,200807,74.6,-1.6
8,200808,72.3,-1.8
9,200809,68.2,-0.6
10,200810,54.8,-2.9
11,200811,44.1,-2.2
12,200812,40.2,0.3
13,200901,32.6,-2.6
14,200902,38.9,-0.4
15,200903,45.1,-1.1
16,200904,55.4,-0.7
17,200905,64.1,-0.7
18,200906,71.6,-0.9
19,200907,71.9,-4.3
20,200908,75.2,1.1
21,200909,66.6,-2.2
22,200910,55.3,-2.4
23,200911,49.5,3.2
24,200912,35.7,-4.2
25,201001,32.7,-2.5
26,201002,31.9,-7.4
27,201003,47.4,1.2
28,201004,58.6,2.5
29,201005,66.2,1.4
30,201006,76.0,3.5
31,201007,77.9,1.7
32,201008,76.0,1.9
33,201009,70.0,1.2
34,201010,58.0,0.3
35,201011,46.3,0.0
36,201012,30.1,-9.8
37,201101,32.1,-3.1
38,201102,40.9,1.6
39,201103,46.0,-0.2
40,201104,58.2,2.1
41,201105,64.8,0.0
42,201106,73.4,0.9
43,201107,77.8,1.6
44,201108,74.9,0.8
45,201109,68.2,-0.6
46,201110,55.5,-2.2
47,201111,49.4,3.1
48,201112,42.6,2.7
49,201201,38.9,3.7
50,201202,41.8,2.5
51,201203,55.2,9.0
52,201204,55.6,-0.5
53,201205,67.3,2.5
54,201206,70.2,-2.3
55,201207,78.7,2.5
56,201208,74.0,-0.1
57,201209,66.9,-1.9
58,201210,56.4,-1.3
59,201211,42.7,-3.6
60,201212,42.9,3.0
61,201301,38.5,3.3
62,201302,36.8,-2.5
63,201303,40.1,-6.1
64,201304,56.0,-0.1
65,201305,62.5,-2.3
66,201306,72.2,-0.3
67,201307,75.6,-0.6
68,201308,71.8,-2.3
69,201309,66.3,-2.5
70,201310,57.6,-0.1
71,201311,43.7,-2.6
72,201312,40.3,0.4
73,201401,29.4,-5.8
74,201402,37.0,-2.3
75,201403,40.7,-5.5
76,201404,55.0,-1.1
77,201405,65.2,0.4
78,201406,72.5,0.0
79,201407,73.4,-2.8
80,201408,71.3,-2.8
81,201409,68.1,-0.7
82,201410,57.8,0.1
83,201411,42.1,-4.2
84,201412,40.8,0.9
85,201501,33.8,-1.4
86,201502,28.9,-10.4
87,201503,44.2,-2.0
88,201504,55.9,-0.2
89,201505,67.1,2.3
90,201506,73.7,1.2
91,201507,75.3,-0.9
92,201508,73.2,-0.9
93,201509,69.3,0.5
94,201510,56.3,-1.4
95,201511,51.1,4.8
96,201512,49.6,9.7
97,201601,33.1,-2.1
98,201602,38.4,-0.9
99,201603,51.8,5.6
100,201604,55.1,-1.0
101,201605,61.9,-2.9
102,201606,71.8,-0.7
103,201607,77.3,1.1
104,201608,77.0,2.9
105,201609,71.8,3.0
106,201610,59.8,2.1
107,201611,48.3,2.0
108,201612,39.1,-0.8
109,201701,40.1,4.9
110,201702,46.0,6.7
111,201703,45.9,-0.3
112,201704,60.6,4.5
113,201705,63.4,-1.4
114,201706,71.2,-1.3
115,201707,76.8,0.6
116,201708,72.8,-1.3
117,201709,67.4,-1.4
118,201710,60.2,2.5
119,201711,46.1,-0.2
120,201712,37.2,-2.7
121,201801,31.8,-3.4
122,201802,45.2,5.9
123,201803,41.2,-5.0
124,201804,52.2,-3.9
125,201805,69.7,4.9
126,201806,73.1,0.6
127,201807,75.1,-1.1
128,201808,75.2,1.1
129,201809,72.8,4.0
130,201810,59.0,1.3
131,201811,43.8,-2.5
132,201812,39.7,-0.2
133,201901,36.3,1.1
134,201902,41.8,2.5
135,201903,43.9,-2.3
136,201904,58.1,2.0
137,201905,68.9,4.1
138,201906,71.2,-1.3
139,201907,77.1,0.9
140,201908,74.7,0.6
141,201909,72.5,3.7
142,201910,60.6,2.9
143,201911,43.1,-3.2
144,201912,41.5,1.6
145,202001,40.6,5.4
146,202002,42.4,3.1
147,202003,51.7,5.5
148,202004,53.3,-2.8
149,202005,60.5,-4.3
150,202006,71.3,-1.2
151,202007,78.7,2.5
152,202008,75.5,1.4
153,202009,66.4,-2.4
154,202010,59.0,1.3
155,202011,51.3,5.0
156,202012,38.4,-1.5
157,202101,36.6,1.4
