,0,1,2
0,Date,Value,Anomaly
1,200801,33.3,-0.4
2,200802,37.5,-0.6
3,200803,45.2,-1.7
4,200804,55.4,-1.3
5,200805,61.8,-4.1
6,200806,74.3,0.5
7,200807,75.2,-1.4
8,200808,73.9,-1.1
9,200809,71.0,1.1
10,200810,56.7,-1.1
11,200811,43.2,-2.7
12,200812,36.7,-2.1
13,200901,30.2,-3.5
14,200902,38.9,0.8
15,200903,48.1,1.2
16,200904,55.8,-0.9
17,200905,64.8,-1.1
18,200906,73.9,0.1
19,200907,71.8,-4.8
20,200908,73.6,-1.4
21,200909,69.0,-0.9
22,200910,53.8,-4.0
23,200911,49.2,3.3
24,200912,35.6,-3.2
25,201001,29.8,-3.9
26,201002,30.6,-7.5
27,201003,46.5,-0.4
28,201004,59.9,3.2
29,201005,67.3,1.4
30,201006,77.0,3.2
31,201007,78.4,1.8
32,201008,78.3,3.3
33,201009,70.0,0.1
34,201010,58.2,0.4
35,201011,47.1,1.2
36,201012,29.0,-9.8
37,201101,30.2,-3.5
38,201102,39.1,1.0
39,201103,47.9,1.0
40,201104,58.8,2.1
41,201105,64.2,-1.7
42,201106,74.2,0.4
43,201107,79.5,2.9
44,201108,75.8,0.8
45,201109,66.9,-3.0
46,201110,55.6,-2.2
47,201111,49.9,4.0
48,201112,41.0,2.2
49,201201,38.7,5.0
50,201202,41.2,3.1
51,201203,58.0,11.1
52,201204,57.3,0.6
53,201205,69.4,3.5
54,201206,72.5,-1.3
55,201207,80.5,3.9
56,201208,74.6,-0.4
57,201209,67.3,-2.6
58,201210,55.2,-2.6
59,201211,43.2,-2.7
60,201212,43.0,4.2
61,201301,36.7,3.0
62,201302,36.8,-1.3
63,201303,39.4,-7.5
64,201304,55.2,-1.5
65,201305,64.9,-1.0
66,201306,72.9,-0.9
67,201307,74.0,-2.6
68,201308,73.7,-1.3
69,201309,69.1,-0.8
70,201310,57.6,-0.2
71,201311,42.8,-3.1
72,201312,37.4,-1.4
73,201401,26.8,-6.9
74,201402,33.2,-4.9
75,201403,41.5,-5.4
76,201404,57.4,0.7
77,201405,66.1,0.2
78,201406,74.1,0.3
79,201407,72.6,-4.0
80,201408,75.1,0.1
81,201409,68.2,-1.7
82,201410,57.6,-0.2
83,201411,39.8,-6.1
84,201412,39.7,0.9
85,201501,32.2,-1.5
86,201502,26.3,-11.8
87,201503,44.5,-2.4
88,201504,57.4,0.7
89,201505,67.3,1.4
90,201506,74.2,0.4
91,201507,76.5,-0.1
92,201508,72.8,-2.2
93,201509,70.2,0.3
94,201510,57.8,0.0
95,201511,50.9,5.0
96,201512,48.7,9.9
97,201601,31.6,-2.1
98,201602,38.9,0.8
99,201603,51.8,4.9
100,201604,57.3,0.6
101,201605,62.9,-3.0
102,201606,74.9,1.1
103,201607,77.9,1.3
104,201608,78.0,3.0
105,201609,72.2,2.3
106,201610,62.7,4.9
107,201611,49.9,4.0
108,201612,37.0,-1.8
109,201701,40.9,7.2
110,201702,46.2,8.1
111,201703,47.9,1.0
112,201704,61.5,4.8
113,201705,65.0,-0.9
114,201706,71.7,-2.1
115,201707,76.9,0.3
116,201708,73.1,-1.9
117,201709,68.3,-1.6
118,201710,59.4,1.6
119,201711,47.1,1.2
120,201712,35.8,-3.0
121,201801,30.0,-3.7
122,201802,44.6,6.5
123,201803,44.1,-2.8
124,201804,50.7,-6.0
125,201805,71.8,5.9
126,201806,75.5,1.7
127,201807,76.6,0.0
128,201808,75.8,0.8
129,201809,73.1,3.2
130,201810,58.9,1.1
131,201811,41.9,-4.0
132,201812,40.5,1.7
133,201901,35.1,1.4
134,201902,42.3,4.2
135,201903,43.1,-3.8
136,201904,57.8,1.1
137,201905,68.4,2.5
138,201906,71.9,-1.9
139,201907,77.4,0.8
140,201908,75.6,0.6
141,201909,74.8,4.9
142,201910,60.0,2.2
143,201911,41.2,-4.7
144,201912,42.1,3.3
145,202001,40.1,6.4
146,202002,39.6,1.5
147,202003,51.3,4.4
148,202004,52.8,-3.9
149,202005,62.3,-3.6
150,202006,72.6,-1.2
151,202007,78.7,2.1
152,202008,74.8,-0.2
153,202009,68.2,-1.7
154,202010,57.7,-0.1
155,202011,49.9,4.0
156,202012,37.3,-1.5
157,202101,35.7,2.0
