,0,1,2
0,Date,Value,Anomaly
1,200801,32.5,-3.0
2,200802,39.6,0.1
3,200803,44.9,-2.2
4,200804,51.6,-1.8
5,200805,60.2,-0.9
6,200806,71.9,-0.5
7,200807,72.0,-2.6
8,200808,71.0,-1.8
9,200809,63.7,-2.7
10,200810,54.9,-0.6
11,200811,44.6,0.0
12,200812,36.8,0.8
13,200901,37.8,2.3
14,200902,41.8,2.3
15,200903,47.2,0.1
16,200904,51.7,-1.7
17,200905,63.6,2.5
18,200906,69.0,-3.4
19,200907,74.8,0.2
20,200908,72.2,-0.6
21,200909,63.9,-2.5
22,200910,52.5,-3.0
23,200911,45.2,0.6
24,200912,31.6,-4.4
25,201001,33.6,-1.9
26,201002,35.1,-4.4
27,201003,43.1,-4.0
28,201004,52.7,-0.7
29,201005,59.9,-1.2
30,201006,72.6,0.2
31,201007,73.4,-1.2
32,201008,72.3,-0.5
33,201009,68.3,1.9
34,201010,56.7,1.2
35,201011,42.0,-2.6
36,201012,40.4,4.4
37,201101,33.8,-1.7
38,201102,35.0,-4.5
39,201103,49.2,2.1
40,201104,55.6,2.2
41,201105,59.6,-1.5
42,201106,73.1,0.7
43,201107,76.6,2.0
44,201108,76.0,3.2
45,201109,66.3,-0.1
46,201110,55.3,-0.2
47,201111,43.5,-1.1
48,201112,31.4,-4.6
49,201201,38.6,3.1
50,201202,38.2,-1.3
51,201203,47.8,0.7
52,201204,56.6,3.2
53,201205,63.4,2.3
54,201206,74.2,1.8
55,201207,74.4,-0.2
56,201208,73.9,1.1
57,201209,66.2,-0.2
58,201210,56.1,0.6
59,201211,46.6,2.0
60,201212,36.0,0.0
61,201301,32.0,-3.5
62,201302,36.1,-3.4
63,201303,46.6,-0.5
64,201304,52.6,-0.8
65,201305,61.6,0.5
66,201306,74.1,1.7
67,201307,73.0,-1.6
68,201308,72.3,-0.5
69,201309,66.0,-0.4
70,201310,52.6,-2.9
71,201311,42.7,-1.9
72,201312,34.5,-1.5
73,201401,36.4,0.9
74,201402,41.9,2.4
75,201403,46.0,-1.1
76,201404,52.3,-1.1
77,201405,60.1,-1.0
78,201406,72.4,0.0
79,201407,74.2,-0.4
80,201408,70.5,-2.3
81,201409,66.5,0.1
82,201410,57.4,1.9
83,201411,42.4,-2.2
84,201412,37.6,1.6
85,201501,35.6,0.1
86,201502,41.4,1.9
87,201503,47.6,0.5
88,201504,52.5,-0.9
89,201505,58.3,-2.8
90,201506,71.6,-0.8
91,201507,73.1,-1.5
92,201508,73.4,0.6
93,201509,69.0,2.6
94,201510,57.5,2.0
95,201511,43.4,-1.2
96,201512,35.9,-0.1
97,201601,34.3,-1.2
98,201602,42.0,2.5
99,201603,48.3,1.2
100,201604,52.3,-1.1
101,201605,59.4,-1.7
102,201606,73.0,0.6
103,201607,76.9,2.3
104,201608,70.1,-2.7
105,201609,65.9,-0.5
106,201610,59.6,4.1
107,201611,46.7,2.1
108,201612,37.8,1.8
109,201701,37.2,1.7
110,201702,44.5,5.0
111,201703,51.2,4.1
112,201704,53.7,0.3
113,201705,60.1,-1.0
114,201706,72.8,0.4
115,201707,74.6,0.0
116,201708,70.8,-2.0
117,201709,66.4,0.0
118,201710,56.4,0.9
119,201711,50.2,5.6
120,201712,38.7,2.7
121,201801,37.0,1.5
122,201802,41.3,1.8
123,201803,47.2,0.1
124,201804,55.1,1.7
125,201805,65.5,4.4
126,201806,74.3,1.9
127,201807,75.1,0.5
128,201808,73.0,0.2
129,201809,66.9,0.5
130,201810,53.9,-1.6
131,201811,41.2,-3.4
132,201812,35.6,-0.4
133,201901,35.6,0.1
134,201902,38.1,-1.4
135,201903,45.6,-1.5
136,201904,53.9,0.5
137,201905,58.1,-3.0
138,201906,69.4,-3.0
139,201907,75.5,0.9
140,201908,75.3,2.5
141,201909,69.0,2.6
142,201910,52.2,-3.3
143,201911,43.5,-1.1
144,201912,37.2,1.2
145,202001,37.0,1.5
146,202002,38.5,-1.0
147,202003,48.0,0.9
148,202004,54.0,0.6
149,202005,65.1,4.0
150,202006,72.4,0.0
151,202007,76.6,2.0
152,202008,76.1,3.3
153,202009,65.0,-1.4
154,202010,56.5,1.0
155,202011,47.5,2.9
156,202012,35.0,-1.0
157,202101,35.0,-0.5
