,0,1,2
0,Date,Value,Anomaly
1,200801,18.1,-4.0
2,200802,24.2,2.5
3,200803,31.2,-1.2
4,200804,37.6,-3.0
5,200805,49.6,-0.6
6,200806,56.7,-2.3
7,200807,66.5,-0.3
8,200808,65.6,0.2
9,200809,53.6,-2.6
10,200810,43.7,1.0
11,200811,35.8,4.4
12,200812,14.0,-6.9
13,200901,21.1,-1.0
14,200902,25.1,3.4
15,200903,28.3,-4.1
16,200904,39.8,-0.8
17,200905,50.5,0.3
18,200906,56.6,-2.4
19,200907,64.6,-2.2
20,200908,63.4,-2.0
21,200909,60.7,4.5
22,200910,36.4,-6.3
23,200911,35.2,3.8
24,200912,12.0,-8.9
25,201001,20.6,-1.5
26,201002,21.1,-0.6
27,201003,36.2,3.8
28,201004,41.6,1.0
29,201005,46.3,-3.9
30,201006,57.5,-1.5
31,201007,64.3,-2.5
32,201008,63.8,-1.6
33,201009,54.1,-2.1
34,201010,47.6,4.9
35,201011,26.6,-4.8
36,201012,19.0,-1.9
37,201101,19.1,-3.0
38,201102,16.4,-5.3
39,201103,28.6,-3.8
40,201104,37.7,-2.9
41,201105,47.1,-3.1
42,201106,56.3,-2.7
43,201107,66.6,-0.2
44,201108,66.8,1.4
45,201109,58.3,2.1
46,201110,45.9,3.2
47,201111,30.0,-1.4
48,201112,26.2,5.3
49,201201,25.1,3.0
50,201202,24.9,3.2
51,201203,39.4,7.0
52,201204,44.8,4.2
53,201205,49.5,-0.7
54,201206,60.2,1.2
55,201207,70.7,3.9
56,201208,66.7,1.3
57,201209,58.2,2.0
58,201210,41.0,-1.7
59,201211,32.4,1.0
60,201212,21.5,0.6
61,201301,21.7,-0.4
62,201302,27.4,5.7
63,201303,30.5,-1.9
64,201304,36.9,-3.7
65,201305,51.9,1.7
66,201306,59.0,0.0
67,201307,67.5,0.7
68,201308,67.3,1.9
69,201309,58.8,2.6
70,201310,40.8,-1.9
71,201311,30.4,-1.0
72,201312,16.4,-4.5
73,201401,24.5,2.4
74,201402,14.7,-7.0
75,201403,29.4,-3.0
76,201404,41.0,0.4
77,201405,51.1,0.9
78,201406,56.5,-2.5
79,201407,67.6,0.8
80,201408,64.8,-0.6
81,201409,55.1,-1.1
82,201410,47.9,5.2
83,201411,25.3,-6.1
84,201412,25.0,4.1
85,201501,24.7,2.6
86,201502,26.9,5.2
87,201503,39.5,7.1
88,201504,42.8,2.2
89,201505,49.6,-0.6
90,201506,63.8,4.8
91,201507,66.2,-0.6
92,201508,65.9,0.5
93,201509,57.3,1.1
94,201510,48.0,5.3
95,201511,30.0,-1.4
96,201512,23.6,2.7
97,201601,23.4,1.3
98,201602,33.6,11.9
99,201603,37.4,5.0
100,201604,45.0,4.4
101,201605,51.0,0.8
102,201606,62.4,3.4
103,201607,65.9,-0.9
104,201608,64.4,-1.0
105,201609,54.8,-1.4
106,201610,44.3,1.6
107,201611,39.1,7.7
108,201612,14.2,-6.7
109,201701,15.2,-6.9
110,201702,25.4,3.7
111,201703,35.8,3.4
112,201704,42.1,1.5
113,201705,52.3,2.1
114,201706,60.6,1.6
115,201707,71.6,4.8
116,201708,65.5,0.1
117,201709,55.2,-1.0
118,201710,42.6,-0.1
119,201711,30.7,-0.7
120,201712,21.1,0.2
121,201801,21.7,-0.4
122,201802,11.4,-10.3
123,201803,28.3,-4.1
124,201804,37.9,-2.7
125,201805,55.7,5.5
126,201806,59.2,0.2
127,201807,66.8,0.0
128,201808,64.5,-0.9
129,201809,53.0,-3.2
130,201810,41.6,-1.1
131,201811,30.2,-1.2
132,201812,25.0,4.1
133,201901,24.7,2.6
134,201902,5.1,-16.6
135,201903,25.2,-7.2
136,201904,41.9,1.3
137,201905,47.7,-2.5
138,201906,58.6,-0.4
139,201907,65.0,-1.8
140,201908,64.8,-0.6
141,201909,55.0,-1.2
142,201910,35.4,-7.3
143,201911,29.3,-2.1
144,201912,25.8,4.9
145,202001,23.4,1.3
146,202002,25.6,3.9
147,202003,31.5,-0.9
148,202004,38.2,-2.4
149,202005,50.5,0.3
150,202006,59.3,0.3
151,202007,65.6,-1.2
152,202008,67.3,1.9
153,202009,57.0,0.8
154,202010,39.3,-3.4
155,202011,32.8,1.4
156,202012,28.5,7.6
157,202101,26.7,4.6
