,0,1,2
0,Date,Value,Anomaly
1,200801,28.2,1.7
2,200802,28.6,0.0
3,200803,34.6,-1.2
4,200804,47.9,1.0
5,200805,54.2,-3.6
6,200806,67.4,1.7
7,200807,72.4,0.0
8,200808,67.2,-2.9
9,200809,62.4,-0.9
10,200810,49.1,-2.8
11,200811,39.9,-1.3
12,200812,31.4,-0.7
13,200901,19.8,-6.7
14,200902,28.6,0.0
15,200903,35.3,-0.5
16,200904,48.3,1.4
17,200905,57.0,-0.8
18,200906,62.8,-2.9
19,200907,67.6,-4.8
20,200908,71.0,0.9
21,200909,59.8,-3.5
22,200910,48.4,-3.5
23,200911,45.3,4.1
24,200912,29.0,-3.1
25,201001,25.9,-0.6
26,201002,29.3,0.7
27,201003,41.4,5.6
28,201004,50.6,3.7
29,201005,60.3,2.5
30,201006,67.6,1.9
31,201007,74.1,1.7
32,201008,70.1,0.0
33,201009,64.6,1.3
34,201010,51.5,-0.4
35,201011,41.0,-0.2
36,201012,27.8,-4.3
37,201101,22.4,-4.1
38,201102,25.5,-3.1
39,201103,35.4,-0.4
40,201104,47.7,0.8
41,201105,58.5,0.7
42,201106,65.2,-0.5
43,201107,72.8,0.4
44,201108,69.8,-0.3
45,201109,64.9,1.6
46,201110,52.6,0.7
47,201111,45.4,4.2
48,201112,35.8,3.7
49,201201,30.4,3.9
50,201202,33.6,5.0
51,201203,44.1,8.3
52,201204,48.7,1.8
53,201205,60.4,2.6
54,201206,65.0,-0.7
55,201207,73.0,0.6
56,201208,71.5,1.4
57,201209,61.9,-1.4
58,201210,53.5,1.6
59,201211,39.2,-2.0
60,201212,34.7,2.6
61,201301,27.5,1.0
62,201302,28.4,-0.2
63,201303,34.9,-0.9
64,201304,46.3,-0.6
65,201305,57.7,-0.1
66,201306,67.0,1.3
67,201307,75.0,2.6
68,201308,68.0,-2.1
69,201309,60.8,-2.5
70,201310,51.8,-0.1
71,201311,38.8,-2.4
72,201312,29.4,-2.7
73,201401,23.0,-3.5
74,201402,24.1,-4.5
75,201403,29.1,-6.7
76,201404,45.9,-1.0
77,201405,57.2,-0.6
78,201406,65.9,0.2
79,201407,71.2,-1.2
80,201408,67.2,-2.9
81,201409,62.3,-1.0
82,201410,53.3,1.4
83,201411,38.8,-2.4
84,201412,34.7,2.6
85,201501,21.8,-4.7
86,201502,14.6,-14.0
87,201503,29.3,-6.5
88,201504,45.5,-1.4
89,201505,61.8,4.0
90,201506,63.6,-2.1
91,201507,71.0,-1.4
92,201508,71.1,1.0
93,201509,66.2,2.9
94,201510,50.1,-1.8
95,201511,44.7,3.5
96,201512,41.8,9.7
97,201601,28.5,2.0
98,201602,30.9,2.3
99,201603,41.0,5.2
100,201604,45.0,-1.9
101,201605,57.2,-0.6
102,201606,66.1,0.4
103,201607,72.6,0.2
104,201608,72.5,2.4
105,201609,64.6,1.3
106,201610,52.2,0.3
107,201611,42.2,1.0
108,201612,31.0,-1.1
109,201701,31.5,5.0
110,201702,33.0,4.4
111,201703,31.5,-4.3
112,201704,50.2,3.3
113,201705,55.2,-2.6
114,201706,66.0,0.3
115,201707,70.0,-2.4
116,201708,68.0,-2.1
117,201709,65.1,1.8
118,201710,57.5,5.6
119,201711,40.3,-0.9
120,201712,26.6,-5.5
121,201801,24.5,-2.0
122,201802,34.3,5.7
123,201803,34.8,-1.0
124,201804,42.3,-4.6
125,201805,60.8,3.0
126,201806,64.8,-0.9
127,201807,73.3,0.9
128,201808,73.5,3.4
129,201809,65.2,1.9
130,201810,50.3,-1.6
131,201811,37.8,-3.4
132,201812,32.1,0.0
133,201901,25.9,-0.6
134,201902,28.5,-0.1
135,201903,33.7,-2.1
136,201904,47.7,0.8
137,201905,55.3,-2.5
138,201906,65.5,-0.2
139,201907,73.8,1.4
140,201908,69.8,-0.3
141,201909,62.0,-1.3
142,201910,52.4,0.5
143,201911,37.4,-3.8
144,201912,30.5,-1.6
145,202001,32.1,5.6
146,202002,32.4,3.8
147,202003,40.1,4.3
148,202004,43.1,-3.8
149,202005,56.1,-1.7
150,202006,67.4,1.7
151,202007,74.5,2.1
152,202008,71.7,1.6
153,202009,62.7,-0.6
154,202010,52.4,0.5
155,202011,44.6,3.4
156,202012,33.1,1.0
157,202101,28.8,2.3
