,0,1,2
0,Date,Value,Anomaly
1,200801,21.5,3.2
2,200802,20.5,-0.1
3,200803,25.8,-2.8
4,200804,44.8,3.3
5,200805,50.0,-4.3
6,200806,63.7,2.1
7,200807,67.0,-0.8
8,200808,63.1,-2.3
9,200809,58.5,-0.2
10,200810,44.1,-2.8
11,200811,34.7,-0.2
12,200812,22.9,-1.7
13,200901,10.9,-7.4
14,200902,20.6,0.0
15,200903,29.6,1.0
16,200904,43.3,1.8
17,200905,52.5,-1.8
18,200906,60.3,-1.3
19,200907,64.0,-3.8
20,200908,66.2,0.8
21,200909,55.8,-2.9
22,200910,42.9,-4.0
23,200911,39.4,4.5
24,200912,21.9,-2.7
25,201001,20.1,1.8
26,201002,23.5,2.9
27,201003,35.9,7.3
28,201004,46.2,4.7
29,201005,56.0,1.7
30,201006,61.8,0.2
31,201007,69.4,1.6
32,201008,65.4,0.0
33,201009,59.2,0.5
34,201010,45.2,-1.7
35,201011,35.0,0.1
36,201012,20.8,-3.8
37,201101,15.7,-2.6
38,201102,17.6,-3.0
39,201103,27.5,-1.1
40,201104,41.7,0.2
41,201105,56.2,1.9
42,201106,62.0,0.4
43,201107,68.5,0.7
44,201108,65.8,0.4
45,201109,60.8,2.1
46,201110,47.7,0.8
47,201111,40.2,5.3
48,201112,27.9,3.3
49,201201,21.4,3.1
50,201202,25.6,5.0
51,201203,38.7,10.1
52,201204,42.7,1.2
53,201205,57.5,3.2
54,201206,62.2,0.6
55,201207,68.0,0.2
56,201208,67.1,1.7
57,201209,57.2,-1.5
58,201210,49.3,2.4
59,201211,33.1,-1.8
60,201212,27.4,2.8
61,201301,18.6,0.3
62,201302,21.5,0.9
63,201303,29.5,0.9
64,201304,40.8,-0.7
65,201305,55.1,0.8
66,201306,62.0,0.4
67,201307,69.7,1.9
68,201308,64.1,-1.3
69,201309,56.5,-2.2
70,201310,47.8,0.9
71,201311,31.8,-3.1
72,201312,21.4,-3.2
73,201401,14.6,-3.7
74,201402,16.6,-4.0
75,201403,18.6,-10.0
76,201404,40.5,-1.0
77,201405,53.6,-0.7
78,201406,62.6,1.0
79,201407,66.5,-1.3
80,201408,63.3,-2.1
81,201409,57.5,-1.2
82,201410,49.3,2.4
83,201411,33.3,-1.6
84,201412,27.0,2.4
85,201501,12.2,-6.1
86,201502,5.3,-15.3
87,201503,22.3,-6.3
88,201504,39.5,-2.0
89,201505,58.6,4.3
90,201506,59.9,-1.7
91,201507,66.2,-1.6
92,201508,66.6,1.2
93,201509,62.4,3.7
94,201510,44.3,-2.6
95,201511,39.2,4.3
96,201512,35.1,10.5
97,201601,20.9,2.6
98,201602,23.9,3.3
99,201603,33.6,5.0
100,201604,38.2,-3.3
101,201605,54.0,-0.3
102,201606,62.0,0.4
103,201607,67.4,-0.4
104,201608,67.5,2.1
105,201609,59.9,1.2
106,201610,47.7,0.8
107,201611,36.8,1.9
108,201612,23.9,-0.7
109,201701,24.8,6.5
110,201702,25.6,5.0
111,201703,23.5,-5.1
112,201704,45.2,3.7
113,201705,51.8,-2.5
114,201706,61.5,-0.1
115,201707,65.2,-2.6
116,201708,63.3,-2.1
117,201709,60.8,2.1
118,201710,53.0,6.1
119,201711,33.0,-1.9
120,201712,17.9,-6.7
121,201801,16.5,-1.8
122,201802,25.5,4.9
123,201803,28.2,-0.4
124,201804,36.1,-5.4
125,201805,56.5,2.2
126,201806,60.1,-1.5
127,201807,69.2,1.4
128,201808,68.4,3.0
129,201809,60.6,1.9
130,201810,44.5,-2.4
131,201811,30.0,-4.9
132,201812,23.0,-1.6
133,201901,14.9,-3.4
134,201902,19.0,-1.6
135,201903,25.9,-2.7
136,201904,41.2,-0.3
137,201905,50.8,-3.5
138,201906,60.5,-1.1
139,201907,68.9,1.1
140,201908,64.6,-0.8
141,201909,56.8,-1.9
142,201910,47.3,0.4
143,201911,29.3,-5.6
144,201912,23.3,-1.3
145,202001,23.5,5.2
146,202002,22.4,1.8
147,202003,33.0,4.4
148,202004,38.8,-2.7
149,202005,52.7,-1.6
150,202006,62.8,1.2
151,202007,70.9,3.1
152,202008,65.2,-0.2
153,202009,57.1,-1.6
154,202010,46.4,-0.5
155,202011,38.0,3.1
156,202012,27.3,2.7
157,202101,20.4,2.1
