,0,1,2
0,Date,Value,Anomaly
1,200801,0.4,-4.7
2,200802,1.7,-7.1
3,200803,12.6,-0.2
4,200804,23.0,-3.4
5,200805,39.1,-1.7
6,200806,48.8,-2.0
7,200807,51.2,-3.0
8,200808,48.4,-2.1
9,200809,41.2,-0.7
10,200810,18.9,-10.0
11,200811,9.6,-4.0
12,200812,6.0,-2.0
13,200901,-0.2,-5.3
14,200902,5.1,-3.7
15,200903,7.1,-5.7
16,200904,24.1,-2.3
17,200905,40.4,-0.4
18,200906,49.8,-1.0
19,200907,56.1,1.9
20,200908,49.0,-1.5
21,200909,41.6,-0.3
22,200910,30.5,1.6
23,200911,7.4,-6.2
24,200912,10.2,2.2
25,201001,1.5,-3.6
26,201002,10.8,2.0
27,201003,9.8,-3.0
28,201004,26.9,0.5
29,201005,41.3,0.5
30,201006,49.5,-1.3
31,201007,52.1,-2.1
32,201008,51.5,1.0
33,201009,42.8,0.9
34,201010,27.6,-1.3
35,201011,17.7,4.1
36,201012,-2.4,-10.4
37,201101,7.0,1.9
38,201102,6.0,-2.8
39,201103,11.9,-0.9
40,201104,23.2,-3.2
41,201105,40.5,-0.3
42,201106,49.8,-1.0
43,201107,52.1,-2.1
44,201108,49.0,-1.5
45,201109,42.4,0.5
46,201110,28.5,-0.4
47,201111,3.6,-10.0
48,201112,9.4,1.4
49,201201,-12.8,-17.9
50,201202,12.1,3.3
51,201203,4.3,-8.5
52,201204,27.3,0.9
53,201205,37.2,-3.6
54,201206,50.4,-0.4
55,201207,52.0,-2.2
56,201208,49.9,-0.6
57,201209,40.6,-1.3
58,201210,25.5,-3.4
59,201211,6.0,-7.6
60,201212,-0.8,-8.8
61,201301,9.8,4.7
62,201302,6.3,-2.5
63,201303,11.0,-1.8
64,201304,16.7,-9.7
65,201305,35.2,-5.6
66,201306,53.9,3.1
67,201307,55.0,0.8
68,201308,51.4,0.9
69,201309,39.6,-2.3
70,201310,34.0,5.1
71,201311,13.7,0.1
72,201312,7.0,-1.0
73,201401,18.4,13.3
74,201402,6.7,-2.1
75,201403,14.1,1.3
76,201404,27.4,1.0
77,201405,41.9,1.1
78,201406,48.1,-2.7
79,201407,52.7,-1.5
80,201408,52.0,1.5
81,201409,42.3,0.4
82,201410,25.8,-3.1
83,201411,19.6,6.0
84,201412,15.0,7.0
85,201501,7.1,2.0
86,201502,12.6,3.8
87,201503,15.9,3.1
88,201504,28.2,1.8
89,201505,44.8,4.0
90,201506,52.3,1.5
91,201507,54.2,0.0
92,201508,49.3,-1.2
93,201509,38.9,-3.0
94,201510,31.6,2.7
95,201511,17.2,3.6
96,201512,8.3,0.3
97,201601,17.2,12.1
98,201602,17.3,8.5
99,201603,18.7,5.9
100,201604,33.3,6.9
101,201605,44.0,3.2
102,201606,51.8,1.0
103,201607,55.6,1.4
104,201608,53.2,2.7
105,201609,42.3,0.4
106,201610,29.7,0.8
107,201611,13.3,-0.3
108,201612,6.2,-1.8
109,201701,4.5,-0.6
110,201702,6.6,-2.2
111,201703,4.9,-7.9
112,201704,29.6,3.2
113,201705,40.8,0.0
114,201706,51.4,0.6
115,201707,56.2,2.0
116,201708,50.2,-0.3
117,201709,42.6,0.7
118,201710,30.2,1.3
119,201711,15.8,2.2
120,201712,19.1,11.1
121,201801,6.7,1.6
122,201802,12.6,3.8
123,201803,18.0,5.2
124,201804,26.8,0.4
125,201805,39.4,-1.4
126,201806,50.0,-0.8
127,201807,55.6,1.4
128,201808,49.6,-0.9
129,201809,44.3,2.4
130,201810,33.8,4.9
131,201811,19.1,5.5
132,201812,9.1,1.1
133,201901,7.5,2.4
134,201902,15.5,6.7
135,201903,26.5,13.7
136,201904,28.5,2.1
137,201905,43.0,2.2
138,201906,54.0,3.2
139,201907,58.1,3.9
140,201908,51.5,1.0
141,201909,44.4,2.5
142,201910,30.8,1.9
143,201911,19.8,6.2
144,201912,6.7,-1.3
145,202001,-6.5,-11.6
146,202002,1.6,-7.2
147,202003,12.0,-0.8
148,202004,27.6,1.2
149,202005,43.3,2.5
150,202006,50.6,-0.2
151,202007,53.3,-0.9
152,202008,52.1,1.6
153,202009,42.0,0.1
154,202010,28.9,0.0
155,202011,14.5,0.9
156,202012,10.5,2.5
157,202101,10.7,5.6
