,0,1,2
0,Date,Value,Anomaly
1,200801,39.0,-0.9
2,200802,43.6,-0.4
3,200803,51.9,-0.6
4,200804,58.8,-2.1
5,200805,68.1,-1.1
6,200806,77.7,-0.5
7,200807,80.5,-0.2
8,200808,77.7,-1.6
9,200809,71.1,-2.7
10,200810,60.0,-1.6
11,200811,48.9,-1.9
12,200812,41.0,-2.0
13,200901,38.4,-1.5
14,200902,47.3,3.3
15,200903,52.7,0.2
16,200904,59.6,-1.3
17,200905,67.5,-1.7
18,200906,78.8,0.6
19,200907,77.8,-2.9
20,200908,76.6,-2.7
21,200909,71.3,-2.5
22,200910,57.0,-4.6
23,200911,54.0,3.2
24,200912,38.1,-4.9
25,201001,36.5,-3.4
26,201002,36.5,-7.5
27,201003,50.5,-2.0
28,201004,63.4,2.5
29,201005,71.3,2.1
30,201006,81.6,3.4
31,201007,82.0,1.3
32,201008,83.9,4.6
33,201009,74.8,1.0
34,201010,62.7,1.1
35,201011,52.0,1.2
36,201012,38.9,-4.1
37,201101,37.6,-2.3
38,201102,43.9,-0.1
39,201103,52.5,0.0
40,201104,63.5,2.6
41,201105,67.3,-1.9
42,201106,81.7,3.5
43,201107,84.7,4.0
44,201108,83.1,3.8
45,201109,70.2,-3.6
46,201110,60.6,-1.0
47,201111,53.4,2.6
48,201112,43.3,0.3
49,201201,44.6,4.7
50,201202,47.2,3.2
51,201203,62.2,9.7
52,201204,64.4,3.5
53,201205,73.2,4.0
54,201206,78.0,-0.2
55,201207,84.1,3.4
56,201208,80.2,0.9
57,201209,73.5,-0.3
58,201210,59.3,-2.3
59,201211,50.2,-0.6
60,201212,46.4,3.4
61,201301,42.1,2.2
62,201302,43.3,-0.7
63,201303,46.6,-5.9
64,201304,58.5,-2.4
65,201305,67.2,-2.0
66,201306,77.1,-1.1
67,201307,78.0,-2.7
68,201308,78.4,-0.9
69,201309,75.4,1.6
70,201310,61.5,-0.1
71,201311,47.5,-3.3
72,201312,40.1,-2.9
73,201401,35.2,-4.7
74,201402,38.8,-5.2
75,201403,46.5,-6.0
76,201404,59.6,-1.3
77,201405,68.1,-1.1
78,201406,76.7,-1.5
79,201407,75.4,-5.3
80,201408,78.7,-0.6
81,201409,72.6,-1.2
82,201410,63.7,2.1
83,201411,44.9,-5.9
84,201412,43.8,0.8
85,201501,38.6,-1.3
86,201502,36.1,-7.9
87,201503,49.7,-2.8
88,201504,62.5,1.6
89,201505,69.3,0.1
90,201506,78.1,-0.1
91,201507,81.9,1.2
92,201508,78.1,-1.2
93,201509,74.8,1.0
94,201510,63.5,1.9
95,201511,54.2,3.4
96,201512,50.0,7.0
97,201601,39.5,-0.4
98,201602,46.9,2.9
99,201603,55.5,3.0
100,201604,62.5,1.6
101,201605,67.2,-2.0
102,201606,78.9,0.7
103,201607,82.0,1.3
104,201608,80.0,0.7
105,201609,75.8,2.0
106,201610,67.0,5.4
107,201611,55.7,4.9
108,201612,42.5,-0.5
109,201701,45.2,5.3
110,201702,52.5,8.5
111,201703,55.7,3.2
112,201704,64.2,3.3
113,201705,67.7,-1.5
114,201706,75.5,-2.7
115,201707,80.6,-0.1
116,201708,76.9,-2.4
117,201709,73.2,-0.6
118,201710,62.9,1.3
119,201711,53.7,2.9
120,201712,42.4,-0.6
121,201801,35.7,-4.2
122,201802,45.9,1.9
123,201803,53.9,1.4
124,201804,55.2,-5.7
125,201805,75.0,5.8
126,201806,80.1,1.9
127,201807,81.8,1.1
128,201808,78.8,-0.5
129,201809,75.0,1.2
130,201810,62.6,1.0
131,201811,45.8,-5.0
132,201812,44.2,1.2
133,201901,40.8,0.9
134,201902,46.0,2.0
135,201903,48.9,-3.6
136,201904,60.8,-0.1
137,201905,70.6,1.4
138,201906,75.6,-2.6
139,201907,79.0,-1.7
140,201908,80.3,1.0
141,201909,79.7,5.9
142,201910,60.8,-0.8
143,201911,46.4,-4.4
144,201912,45.7,2.7
145,202001,43.9,4.0
146,202002,44.4,0.4
147,202003,56.5,4.0
148,202004,58.8,-2.1
149,202005,66.7,-2.5
150,202006,76.3,-1.9
151,202007,81.3,0.6
152,202008,77.7,-1.6
153,202009,71.8,-2.0
154,202010,59.4,-2.2
155,202011,54.1,3.3
156,202012,42.7,-0.3
157,202101,41.4,1.5
