,0,1,2
0,Date,Value,Anomaly
1,200801,35.7,2.2
2,200802,37.2,0.5
3,200803,44.8,0.8
4,200804,55.6,0.8
5,200805,60.4,-4.0
6,200806,74.3,1.4
7,200807,76.2,-1.3
8,200808,72.6,-2.3
9,200809,68.8,-0.3
10,200810,55.2,-2.7
11,200811,44.4,-1.7
12,200812,38.6,-0.3
13,200901,29.3,-4.2
14,200902,37.2,0.5
15,200903,43.1,-0.9
16,200904,54.8,0.0
17,200905,63.4,-1.0
18,200906,71.0,-1.9
19,200907,73.5,-4.0
20,200908,76.2,1.3
21,200909,66.4,-2.7
22,200910,55.4,-2.5
23,200911,49.6,3.5
24,200912,35.4,-3.5
25,201001,32.2,-1.3
26,201002,30.8,-5.9
27,201003,47.4,3.4
28,201004,57.5,2.7
29,201005,65.7,1.3
30,201006,76.2,3.3
31,201007,79.1,1.6
32,201008,76.4,1.5
33,201009,70.2,1.1
34,201010,57.8,-0.1
35,201011,46.1,0.0
36,201012,30.8,-8.1
37,201101,29.6,-3.9
38,201102,37.6,0.9
39,201103,43.7,-0.3
40,201104,56.7,1.9
41,201105,65.8,1.4
42,201106,74.0,1.1
43,201107,79.6,2.1
44,201108,75.1,0.2
45,201109,69.0,-0.1
46,201110,55.9,-2.0
47,201111,49.5,3.4
48,201112,41.8,2.9
49,201201,37.4,3.9
50,201202,40.5,3.8
51,201203,52.7,8.7
52,201204,54.2,-0.6
53,201205,67.7,3.3
54,201206,71.7,-1.2
55,201207,79.8,2.3
56,201208,75.8,0.9
57,201209,67.8,-1.3
58,201210,57.5,-0.4
59,201211,42.6,-3.5
60,201212,42.2,3.3
61,201301,36.3,2.8
62,201302,34.5,-2.2
63,201303,39.7,-4.3
64,201304,54.4,-0.4
65,201305,62.8,-1.6
66,201306,72.7,-0.2
67,201307,77.8,0.3
68,201308,72.4,-2.5
69,201309,66.0,-3.1
70,201310,58.1,0.2
71,201311,43.3,-2.8
72,201312,38.6,-0.3
73,201401,27.8,-5.7
74,201402,32.8,-3.9
75,201403,38.2,-5.8
76,201404,52.7,-2.1
77,201405,64.2,-0.2
78,201406,72.3,-0.6
79,201407,74.7,-2.8
80,201408,71.7,-3.2
81,201409,68.0,-1.1
82,201410,58.2,0.3
83,201411,42.7,-3.4
84,201412,39.6,0.7
85,201501,30.7,-2.8
86,201502,25.3,-11.4
87,201503,39.4,-4.6
88,201504,54.0,-0.8
89,201505,67.6,3.2
90,201506,73.0,0.1
91,201507,75.9,-1.6
92,201508,73.9,-1.0
93,201509,70.8,1.7
94,201510,55.6,-2.3
95,201511,50.5,4.4
96,201512,48.6,9.7
97,201601,32.1,-1.4
98,201602,36.9,0.2
99,201603,49.4,5.4
100,201604,53.1,-1.7
101,201605,60.9,-3.5
102,201606,72.2,-0.7
103,201607,78.4,0.9
104,201608,78.0,3.1
105,201609,71.5,2.4
106,201610,59.4,1.5
107,201611,47.7,1.6
108,201612,38.0,-0.9
109,201701,38.3,4.8
110,201702,43.7,7.0
111,201703,43.1,-0.9
112,201704,59.5,4.7
113,201705,62.2,-2.2
114,201706,72.6,-0.3
115,201707,77.4,-0.1
116,201708,72.8,-2.1
117,201709,68.3,-0.8
118,201710,61.2,3.3
119,201711,45.8,-0.3
120,201712,35.3,-3.6
121,201801,31.0,-2.5
122,201802,41.6,4.9
123,201803,39.3,-4.7
124,201804,50.7,-4.1
125,201805,68.8,4.4
126,201806,72.1,-0.8
127,201807,76.2,-1.3
128,201808,77.1,2.2
129,201809,72.7,3.6
130,201810,59.0,1.1
131,201811,43.4,-2.7
132,201812,39.2,0.3
133,201901,34.0,0.5
134,201902,37.6,0.9
135,201903,42.1,-1.9
136,201904,57.8,3.0
137,201905,67.3,2.9
138,201906,72.5,-0.4
139,201907,78.6,1.1
140,201908,75.6,0.7
141,201909,71.4,2.3
142,201910,60.3,2.4
143,201911,42.6,-3.5
144,201912,38.9,0.0
145,202001,39.1,5.6
146,202002,40.9,4.2
147,202003,49.3,5.3
148,202004,51.8,-3.0
149,202005,60.6,-3.8
150,202006,72.7,-0.2
151,202007,80.1,2.6
152,202008,76.7,1.8
153,202009,67.4,-1.7
154,202010,59.1,1.2
155,202011,51.0,4.9
156,202012,38.3,-0.6
157,202101,35.6,2.1
