,0,1,2
0,Date,Value,Anomaly
1,200801,29.7,2.2
2,200802,29.8,-0.1
3,200803,36.5,-0.9
4,200804,49.6,1.4
5,200805,55.1,-3.8
6,200806,68.6,1.6
7,200807,73.3,-0.2
8,200808,67.8,-3.2
9,200809,63.3,-1.1
10,200810,50.0,-3.1
11,200811,40.5,-1.5
12,200812,32.2,-1.2
13,200901,21.0,-6.5
14,200902,30.2,0.3
15,200903,36.8,-0.6
16,200904,49.3,1.1
17,200905,57.8,-1.1
18,200906,64.0,-3.0
19,200907,68.7,-4.8
20,200908,71.7,0.7
21,200909,61.0,-3.4
22,200910,49.5,-3.6
23,200911,46.0,4.0
24,200912,30.1,-3.3
25,201001,27.0,-0.5
26,201002,29.8,-0.1
27,201003,43.0,5.6
28,201004,52.0,3.8
29,201005,60.9,2.0
30,201006,68.9,1.9
31,201007,75.1,1.6
32,201008,71.0,0.0
33,201009,65.6,1.2
34,201010,52.8,-0.3
35,201011,41.9,-0.1
36,201012,28.2,-5.2
37,201101,23.2,-4.3
38,201102,27.1,-2.8
39,201103,37.0,-0.4
40,201104,48.9,0.7
41,201105,59.7,0.8
42,201106,66.9,-0.1
43,201107,74.1,0.6
44,201108,70.8,-0.2
45,201109,66.4,2.0
46,201110,53.4,0.3
47,201111,45.9,3.9
48,201112,36.9,3.5
49,201201,31.7,4.2
50,201202,35.0,5.1
51,201203,45.8,8.4
52,201204,49.7,1.5
53,201205,61.6,2.7
54,201206,66.4,-0.6
55,201207,74.1,0.6
56,201208,72.0,1.0
57,201209,63.3,-1.1
58,201210,54.7,1.6
59,201211,39.4,-2.6
60,201212,35.9,2.5
61,201301,28.8,1.3
62,201302,29.2,-0.7
63,201303,36.0,-1.4
64,201304,47.3,-0.9
65,201305,58.2,-0.7
66,201306,67.7,0.7
67,201307,75.9,2.4
68,201308,68.7,-2.3
69,201309,61.4,-3.0
70,201310,53.4,0.3
71,201311,39.8,-2.2
72,201312,31.0,-2.4
73,201401,23.6,-3.9
74,201402,25.0,-4.9
75,201403,30.6,-6.8
76,201404,46.7,-1.5
77,201405,58.3,-0.6
78,201406,66.8,-0.2
79,201407,71.9,-1.6
80,201408,68.4,-2.6
81,201409,63.6,-0.8
82,201410,54.1,1.0
83,201411,39.7,-2.3
84,201412,35.4,2.0
85,201501,23.3,-4.2
86,201502,15.8,-14.1
87,201503,31.0,-6.4
88,201504,47.0,-1.2
89,201505,62.7,3.8
90,201506,65.3,-1.7
91,201507,72.2,-1.3
92,201508,72.0,1.0
93,201509,67.8,3.4
94,201510,51.4,-1.7
95,201511,46.1,4.1
96,201512,43.5,10.1
97,201601,29.7,2.2
98,201602,32.0,2.1
99,201603,43.2,5.8
100,201604,46.8,-1.4
101,201605,58.4,-0.5
102,201606,67.4,0.4
103,201607,74.1,0.6
104,201608,73.9,2.9
105,201609,66.2,1.8
106,201610,53.5,0.4
107,201611,43.5,1.5
108,201612,32.6,-0.8
109,201701,32.7,5.2
110,201702,34.6,4.7
111,201703,33.4,-4.0
112,201704,51.8,3.6
113,201705,56.7,-2.2
114,201706,67.0,0.0
115,201707,71.5,-2.0
116,201708,69.1,-1.9
117,201709,66.0,1.6
118,201710,58.6,5.5
119,201711,41.0,-1.0
120,201712,28.7,-4.7
121,201801,25.4,-2.1
122,201802,35.7,5.8
123,201803,36.4,-1.0
124,201804,43.4,-4.8
125,201805,62.2,3.3
126,201806,66.4,-0.6
127,201807,74.0,0.5
128,201808,74.3,3.3
129,201809,66.1,1.7
130,201810,52.3,-0.8
131,201811,39.1,-2.9
132,201812,33.8,0.4
133,201901,27.0,-0.5
134,201902,30.2,0.3
135,201903,35.0,-2.4
136,201904,49.1,0.9
137,201905,57.1,-1.8
138,201906,66.5,-0.5
139,201907,74.9,1.4
140,201908,70.6,-0.4
141,201909,63.2,-1.2
142,201910,53.6,0.5
143,201911,38.1,-3.9
144,201912,31.7,-1.7
145,202001,33.1,5.6
146,202002,33.9,4.0
147,202003,41.4,4.0
148,202004,44.5,-3.7
149,202005,56.4,-2.5
150,202006,68.6,1.6
151,202007,75.8,2.3
152,202008,72.7,1.7
153,202009,63.5,-0.9
154,202010,53.4,0.3
155,202011,45.6,3.6
156,202012,33.8,0.4
157,202101,29.3,1.8
