,0,1,2
0,Date,Value,Anomaly
1,200801,30.8,0.0
2,200802,31.0,-3.3
3,200803,43.2,-2.4
4,200804,52.2,-3.2
5,200805,62.4,-2.4
6,200806,73.5,-1.3
7,200807,76.6,-1.2
8,200808,73.9,-1.4
9,200809,67.2,-2.0
10,200810,55.7,-0.7
11,200811,43.7,-1.3
12,200812,31.0,-4.0
13,200901,27.7,-3.1
14,200902,38.4,4.1
15,200903,46.5,0.9
16,200904,53.4,-2.0
17,200905,63.8,-1.0
18,200906,74.6,-0.2
19,200907,72.8,-5.0
20,200908,72.6,-2.7
21,200909,66.6,-2.6
22,200910,50.9,-5.5
23,200911,49.8,4.8
24,200912,30.6,-4.4
25,201001,25.5,-5.3
26,201002,28.4,-5.9
27,201003,45.0,-0.6
28,201004,60.5,5.1
29,201005,64.5,-0.3
30,201006,77.3,2.5
31,201007,79.1,1.3
32,201008,79.0,3.7
33,201009,68.8,-0.4
34,201010,58.3,1.9
35,201011,46.5,1.5
36,201012,29.6,-5.4
37,201101,26.7,-4.1
38,201102,33.2,-1.1
39,201103,45.1,-0.5
40,201104,56.8,1.4
41,201105,62.8,-2.0
42,201106,75.8,1.0
43,201107,82.7,4.9
44,201108,77.8,2.5
45,201109,64.8,-4.4
46,201110,57.2,0.8
47,201111,47.4,2.4
48,201112,37.4,2.4
49,201201,36.3,5.5
50,201202,39.9,5.6
51,201203,58.1,12.5
52,201204,59.0,3.6
53,201205,69.5,4.7
54,201206,74.8,0.0
55,201207,83.6,5.8
56,201208,76.2,0.9
57,201209,67.0,-2.2
58,201210,54.3,-2.1
59,201211,45.1,0.1
60,201212,38.8,3.8
61,201301,33.8,3.0
62,201302,34.4,0.1
63,201303,38.3,-7.3
64,201304,52.1,-3.3
65,201305,63.4,-1.4
66,201306,73.0,-1.8
67,201307,75.0,-2.8
68,201308,74.6,-0.7
69,201309,70.7,1.5
70,201310,55.9,-0.5
71,201311,41.8,-3.2
72,201312,30.3,-4.7
73,201401,25.8,-5.0
74,201402,26.5,-7.8
75,201403,39.5,-6.1
76,201404,55.1,-0.3
77,201405,65.3,0.5
78,201406,73.7,-1.1
79,201407,72.6,-5.2
80,201408,76.6,1.3
81,201409,67.1,-2.1
82,201410,57.8,1.4
83,201411,37.8,-7.2
84,201412,36.7,1.7
85,201501,31.2,0.4
86,201502,26.2,-8.1
87,201503,44.5,-1.1
88,201504,57.7,2.3
89,201505,64.8,0.0
90,201506,74.3,-0.5
91,201507,77.4,-0.4
92,201508,73.4,-1.9
93,201509,71.6,2.4
94,201510,57.7,1.3
95,201511,48.9,3.9
96,201512,42.4,7.4
97,201601,30.9,0.1
98,201602,39.1,4.8
99,201603,50.4,4.8
100,201604,57.3,1.9
101,201605,62.7,-2.1
102,201606,76.9,2.1
103,201607,78.1,0.3
104,201608,76.7,1.4
105,201609,71.7,2.5
106,201610,62.1,5.7
107,201611,51.0,6.0
108,201612,32.4,-2.6
109,201701,35.4,4.6
110,201702,45.1,10.8
111,201703,48.4,2.8
112,201704,58.5,3.1
113,201705,64.1,-0.7
114,201706,73.5,-1.3
115,201707,78.8,1.0
116,201708,72.1,-3.2
117,201709,70.4,1.2
118,201710,59.0,2.6
119,201711,46.2,1.2
120,201712,34.3,-0.7
121,201801,28.0,-2.8
122,201802,35.6,1.3
123,201803,44.0,-1.6
124,201804,48.2,-7.2
125,201805,72.5,7.7
126,201806,77.4,2.6
127,201807,78.2,0.4
128,201808,76.4,1.1
129,201809,71.3,2.1
130,201810,56.4,0.0
131,201811,37.6,-7.4
132,201812,36.8,1.8
133,201901,31.0,0.2
134,201902,33.0,-1.3
135,201903,40.9,-4.7
136,201904,56.7,1.3
137,201905,64.5,-0.3
138,201906,72.4,-2.4
139,201907,77.6,-0.2
140,201908,75.3,0.0
141,201909,74.8,5.6
142,201910,54.3,-2.1
143,201911,40.2,-4.8
144,201912,39.0,4.0
145,202001,34.5,3.7
146,202002,35.4,1.1
147,202003,48.8,3.2
148,202004,53.1,-2.3
149,202005,62.0,-2.8
150,202006,75.1,0.3
151,202007,79.2,1.4
152,202008,74.2,-1.1
153,202009,67.2,-2.0
154,202010,53.6,-2.8
155,202011,49.6,4.6
156,202012,36.3,1.3
157,202101,33.6,2.8
