,0,1,2
0,Date,Value,Anomaly
1,200801,40.1,-0.1
2,200802,46.2,1.7
3,200803,51.0,0.5
4,200804,58.7,-0.9
5,200805,64.8,-3.1
6,200806,77.1,1.7
7,200807,76.6,-1.7
8,200808,75.5,-1.2
9,200809,70.8,-0.9
10,200810,57.8,-3.3
11,200811,47.2,-2.7
12,200812,46.1,1.5
13,200901,38.7,-1.5
14,200902,42.8,-1.7
15,200903,49.3,-1.2
16,200904,58.7,-0.9
17,200905,67.5,-0.4
18,200906,75.1,-0.3
19,200907,75.2,-3.1
20,200908,77.4,0.7
21,200909,69.6,-2.1
22,200910,58.9,-2.2
23,200911,52.7,2.8
24,200912,40.7,-3.9
25,201001,36.6,-3.6
26,201002,36.9,-7.6
27,201003,49.5,-1.0
28,201004,61.3,1.7
29,201005,69.5,1.6
30,201006,78.8,3.4
31,201007,79.4,1.1
32,201008,78.6,1.9
33,201009,73.1,1.4
34,201010,60.9,-0.2
35,201011,50.0,0.1
36,201012,33.6,-11.0
37,201101,36.2,-4.0
38,201102,45.7,1.2
39,201103,50.6,0.1
40,201104,61.4,1.8
41,201105,67.6,-0.3
42,201106,77.0,1.6
43,201107,80.0,1.7
44,201108,77.7,1.0
45,201109,71.0,-0.7
46,201110,58.2,-2.9
47,201111,52.4,2.5
48,201112,46.9,2.3
49,201201,43.9,3.7
50,201202,45.8,1.3
51,201203,58.7,8.2
52,201204,59.2,-0.4
53,201205,69.6,1.7
54,201206,72.3,-3.1
55,201207,80.3,2.0
56,201208,75.6,-1.1
57,201209,69.8,-1.9
58,201210,59.5,-1.6
59,201211,46.3,-3.6
60,201212,47.6,3.0
61,201301,44.1,3.9
62,201302,41.8,-2.7
63,201303,44.0,-6.5
64,201304,58.7,-0.9
65,201305,65.1,-2.8
66,201306,74.3,-1.1
67,201307,77.0,-1.3
68,201308,74.4,-2.3
69,201309,69.4,-2.3
70,201310,60.7,-0.4
71,201311,47.8,-2.1
72,201312,45.4,0.8
73,201401,35.3,-4.9
74,201402,43.0,-1.5
75,201403,45.5,-5.0
76,201404,59.2,-0.4
77,201405,68.5,0.6
78,201406,75.2,-0.2
79,201407,75.7,-2.6
80,201408,74.3,-2.4
81,201409,71.2,-0.5
82,201410,61.4,0.3
83,201411,45.8,-4.1
84,201412,45.1,0.5
85,201501,39.4,-0.8
86,201502,34.9,-9.6
87,201503,50.7,0.2
88,201504,60.0,0.4
89,201505,68.6,0.7
90,201506,77.3,1.9
91,201507,78.5,0.2
92,201508,76.1,-0.6
93,201509,71.6,-0.1
94,201510,60.0,-1.1
95,201511,54.4,4.5
96,201512,54.7,10.1
97,201601,38.4,-1.8
98,201602,43.2,-1.3
99,201603,56.2,5.7
100,201604,58.7,-0.9
101,201605,65.8,-2.1
102,201606,75.3,-0.1
103,201607,80.1,1.8
104,201608,79.2,2.5
105,201609,74.3,2.6
106,201610,63.2,2.1
107,201611,51.7,1.8
108,201612,44.0,-0.6
109,201701,45.4,5.2
110,201702,50.7,6.2
111,201703,50.0,-0.5
112,201704,63.9,4.3
113,201705,67.7,-0.2
114,201706,73.8,-1.6
115,201707,78.7,0.4
116,201708,75.8,-0.9
117,201709,70.5,-1.2
118,201710,62.8,1.7
119,201711,50.3,0.4
120,201712,42.4,-2.2
121,201801,35.9,-4.3
122,201802,51.9,7.4
123,201803,46.3,-4.2
124,201804,56.1,-3.5
125,201805,71.6,3.7
126,201806,76.8,1.4
127,201807,77.2,-1.1
128,201808,77.3,0.6
129,201809,76.2,4.5
130,201810,62.5,1.4
131,201811,48.4,-1.5
132,201812,45.0,0.4
133,201901,42.0,1.8
134,201902,48.1,3.6
135,201903,48.8,-1.7
136,201904,61.1,1.5
137,201905,72.2,4.3
138,201906,74.2,-1.2
139,201907,79.0,0.7
140,201908,77.0,0.3
141,201909,74.9,3.2
142,201910,64.6,3.5
143,201911,47.4,-2.5
144,201912,46.6,2.0
145,202001,46.1,5.9
146,202002,47.1,2.6
147,202003,55.9,5.4
148,202004,57.5,-2.1
149,202005,63.6,-4.3
150,202006,73.3,-2.1
151,202007,79.7,1.4
152,202008,77.6,0.9
153,202009,69.8,-1.9
154,202010,63.2,2.1
155,202011,54.9,5.0
156,202012,42.3,-2.3
157,202101,40.9,0.7
