,0,1,2
0,Date,Value,Anomaly
1,200801,27.7,0.5
2,200802,28.2,-2.5
3,200803,38.6,-2.9
4,200804,52.3,0.1
5,200805,58.1,-5.0
6,200806,72.2,0.2
7,200807,73.3,-1.1
8,200808,71.2,-1.2
9,200809,67.6,0.6
10,200810,53.7,-1.0
11,200811,40.5,-1.6
12,200812,29.1,-3.9
13,200901,21.3,-5.9
14,200902,32.2,1.5
15,200903,44.2,2.7
16,200904,51.5,-0.7
17,200905,62.0,-1.1
18,200906,71.6,-0.4
19,200907,69.2,-5.2
20,200908,70.7,-1.7
21,200909,65.5,-1.5
22,200910,50.5,-4.2
23,200911,46.3,4.2
24,200912,30.4,-2.6
25,201001,23.9,-3.3
26,201002,25.7,-5.0
27,201003,43.6,2.1
28,201004,57.3,5.1
29,201005,64.3,1.2
30,201006,74.1,2.1
31,201007,76.4,2.0
32,201008,75.6,3.2
33,201009,67.2,0.2
34,201010,56.0,1.3
35,201011,42.8,0.7
36,201012,24.3,-8.7
37,201101,23.7,-3.5
38,201102,31.2,0.5
39,201103,41.7,0.2
40,201104,53.0,0.8
41,201105,62.1,-1.0
42,201106,72.2,0.2
43,201107,78.8,4.4
44,201108,73.1,0.7
45,201109,63.6,-3.4
46,201110,53.9,-0.8
47,201111,46.9,4.8
48,201112,36.6,3.6
49,201201,32.4,5.2
50,201202,35.4,4.7
51,201203,55.0,13.5
52,201204,52.9,0.7
53,201205,67.7,4.6
54,201206,71.6,-0.4
55,201207,80.2,5.8
56,201208,71.9,-0.5
57,201209,64.2,-2.8
58,201210,52.1,-2.6
59,201211,40.0,-2.1
60,201212,38.2,5.2
61,201301,29.9,2.7
62,201302,30.2,-0.5
63,201303,34.8,-6.7
64,201304,50.8,-1.4
65,201305,64.4,1.3
66,201306,70.8,-1.2
67,201307,72.3,-2.1
68,201308,71.5,-0.9
69,201309,66.9,-0.1
70,201310,54.3,-0.4
71,201311,39.2,-2.9
72,201312,29.4,-3.6
73,201401,19.4,-7.8
74,201402,22.0,-8.7
75,201403,34.1,-7.4
76,201404,52.4,0.2
77,201405,62.9,-0.2
78,201406,72.6,0.6
79,201407,69.1,-5.3
80,201408,72.4,0.0
81,201409,64.0,-3.0
82,201410,53.8,-0.9
83,201411,35.6,-6.5
84,201412,34.6,1.6
85,201501,25.3,-1.9
86,201502,19.3,-11.4
87,201503,37.2,-4.3
88,201504,52.9,0.7
89,201505,65.0,1.9
90,201506,71.0,-1.0
91,201507,72.9,-1.5
92,201508,70.6,-1.8
93,201509,68.8,1.8
94,201510,55.6,0.9
95,201511,46.6,4.5
96,201512,42.5,9.5
97,201601,27.5,0.3
98,201602,33.9,3.2
99,201603,47.3,5.8
100,201604,52.0,-0.2
101,201605,60.6,-2.5
102,201606,72.9,0.9
103,201607,74.6,0.2
104,201608,75.7,3.3
105,201609,69.9,2.9
106,201610,59.5,4.8
107,201611,47.0,4.9
108,201612,29.8,-3.2
109,201701,33.8,6.6
110,201702,41.3,10.6
111,201703,42.6,1.1
112,201704,57.0,4.8
113,201705,60.9,-2.2
114,201706,71.1,-0.9
115,201707,74.2,-0.2
116,201708,70.0,-2.4
117,201709,67.2,0.2
118,201710,57.6,2.9
119,201711,42.4,0.3
120,201712,29.6,-3.4
121,201801,24.5,-2.7
122,201802,35.1,4.4
123,201803,38.2,-3.3
124,201804,45.1,-7.1
125,201805,69.7,6.6
126,201806,73.4,1.4
127,201807,74.1,-0.3
128,201808,74.0,1.6
129,201809,69.9,2.9
130,201810,54.9,0.2
131,201811,36.8,-5.3
132,201812,35.4,2.4
133,201901,27.0,-0.2
134,201902,32.3,1.6
135,201903,37.2,-4.3
136,201904,52.2,0.0
137,201905,62.6,-0.5
138,201906,69.9,-2.1
139,201907,76.3,1.9
140,201908,72.3,-0.1
141,201909,70.8,3.8
142,201910,55.5,0.8
143,201911,36.5,-5.6
144,201912,36.2,3.2
145,202001,34.3,7.1
146,202002,32.8,2.1
147,202003,44.6,3.1
148,202004,48.8,-3.4
149,202005,59.7,-3.4
150,202006,72.0,0.0
151,202007,76.4,2.0
152,202008,72.0,-0.4
153,202009,65.2,-1.8
154,202010,53.1,-1.6
155,202011,46.6,4.5
156,202012,33.5,0.5
157,202101,30.5,3.3
