,0,1,2
0,Date,Value,Anomaly
1,201001,27.0,-0.9
2,201002,29.9,-2.3
3,201003,38.0,-3.2
4,201004,44.7,-2.1
5,201005,50.2,-4.2
6,201006,65.4,-2.2
7,201007,73.1,-0.5
8,201008,69.3,-1.8
9,201009,63.8,0.6
10,201010,51.1,1.3
11,201011,34.8,-3.2
12,201012,32.5,4.1
13,201101,25.4,-2.5
14,201102,28.6,-3.6
15,201103,39.4,-1.8
16,201104,43.5,-3.3
17,201105,50.8,-3.6
18,201106,63.3,-4.3
19,201107,71.8,-1.8
20,201108,72.5,1.4
21,201109,63.2,0.0
22,201110,50.0,0.2
23,201111,36.0,-2.0
24,201112,26.8,-1.6
25,201201,31.0,3.1
26,201202,31.7,-0.5
27,201203,42.6,1.4
28,201204,49.6,2.8
29,201205,58.0,3.6
30,201206,68.7,1.1
31,201207,73.2,-0.4
32,201208,73.0,1.9
33,201209,63.6,0.4
34,201210,50.9,1.1
35,201211,41.2,3.2
36,201212,27.8,-0.6
37,201301,19.7,-8.2
38,201302,27.6,-4.6
39,201303,41.0,-0.2
40,201304,45.0,-1.8
41,201305,56.0,1.6
42,201306,69.2,1.6
43,201307,74.6,1.0
44,201308,71.0,-0.1
45,201309,61.4,-1.8
46,201310,46.4,-3.4
47,201311,38.0,0.0
48,201312,23.1,-5.3
49,201401,30.4,2.5
50,201402,35.7,3.5
51,201403,41.0,-0.2
52,201404,46.7,-0.1
53,201405,56.5,2.1
54,201406,66.0,-1.6
55,201407,74.6,1.0
56,201408,67.7,-3.4
57,201409,64.2,1.0
58,201410,53.1,3.3
59,201411,37.7,-0.3
60,201412,31.7,3.3
61,201501,32.1,4.2
62,201502,38.9,6.7
63,201503,44.9,3.7
64,201504,47.1,0.3
65,201505,53.8,-0.6
66,201506,70.0,2.4
67,201507,70.1,-3.5
68,201508,71.0,-0.1
69,201509,65.5,2.3
70,201510,54.3,4.5
71,201511,34.5,-3.5
72,201512,26.6,-1.8
73,201601,26.6,-1.3
74,201602,33.7,1.5
75,201603,42.2,1.0
76,201604,47.9,1.1
77,201605,54.4,0.0
78,201606,70.9,3.3
79,201607,73.7,0.1
80,201608,70.1,-1.0
81,201609,61.1,-2.1
82,201610,53.2,3.4
83,201611,41.6,3.6
84,201612,27.4,-1.0
85,201701,25.9,-2.0
86,201702,36.5,4.3
87,201703,45.3,4.1
88,201704,46.0,-0.8
89,201705,55.6,1.2
90,201706,69.5,1.9
91,201707,75.0,1.4
92,201708,71.6,0.5
93,201709,60.7,-2.5
94,201710,48.1,-1.7
95,201711,43.0,5.0
96,201712,31.4,3.0
97,201801,32.8,4.9
98,201802,32.2,0.0
99,201803,39.2,-2.0
100,201804,49.0,2.2
101,201805,58.3,3.9
102,201806,69.1,1.5
103,201807,76.1,2.5
104,201808,72.4,1.3
105,201809,65.8,2.6
106,201810,47.5,-2.3
107,201811,35.0,-3.0
108,201812,27.4,-1.0
109,201901,27.0,-0.9
110,201902,27.2,-5.0
111,201903,38.2,-3.0
112,201904,48.6,1.8
113,201905,50.5,-3.9
114,201906,63.6,-4.0
115,201907,73.3,-0.3
116,201908,72.8,1.7
117,201909,63.1,-0.1
118,201910,42.9,-6.9
119,201911,38.5,0.5
120,201912,28.8,0.4
121,202001,28.7,0.8
