,0,1,2
0,Date,Value,Anomaly
1,201001,14.8,-3.9
2,201002,14.6,-4.6
3,201003,36.3,2.5
4,201004,49.3,4.9
5,201005,54.2,-1.4
6,201006,65.9,-1.4
7,201007,72.4,-1.0
8,201008,73.6,3.3
9,201009,59.1,-3.2
10,201010,51.6,3.8
11,201011,32.1,-1.2
12,201012,17.7,-3.7
13,201101,13.0,-5.7
14,201102,16.3,-2.9
15,201103,27.3,-6.5
16,201104,43.1,-1.3
17,201105,53.0,-2.6
18,201106,64.7,-2.6
19,201107,75.9,2.5
20,201108,71.6,1.3
21,201109,59.9,-2.4
22,201110,51.3,3.5
23,201111,34.4,1.1
24,201112,26.8,5.4
25,201201,25.4,6.7
26,201202,25.7,6.5
27,201203,47.0,13.2
28,201204,50.2,5.8
29,201205,58.3,2.7
30,201206,70.4,3.1
31,201207,78.7,5.3
32,201208,71.0,0.7
33,201209,62.6,0.3
34,201210,45.6,-2.2
35,201211,34.9,1.6
36,201212,21.4,0.0
37,201301,19.4,0.7
38,201302,23.8,4.6
39,201303,28.1,-5.7
40,201304,36.9,-7.5
41,201305,55.9,0.3
42,201306,65.3,-2.0
43,201307,71.8,-1.6
44,201308,71.6,1.3
45,201309,65.8,3.5
46,201310,44.3,-3.5
47,201311,32.1,-1.2
48,201312,13.5,-7.9
49,201401,18.3,-0.4
50,201402,13.9,-5.3
51,201403,29.4,-4.4
52,201404,43.4,-1.0
53,201405,55.6,0.0
54,201406,64.2,-3.1
55,201407,69.5,-3.9
56,201408,69.3,-1.0
57,201409,60.5,-1.8
58,201410,50.3,2.5
59,201411,25.6,-7.7
60,201412,24.2,2.8
61,201501,22.7,4.0
62,201502,19.5,0.3
63,201503,39.0,5.2
64,201504,47.7,3.3
65,201505,53.8,-1.8
66,201506,67.6,0.3
67,201507,72.1,-1.3
68,201508,69.8,-0.5
69,201509,65.9,3.6
70,201510,51.6,3.8
71,201511,36.4,3.1
72,201512,24.3,2.9
73,201601,19.8,1.1
74,201602,31.2,12.0
75,201603,40.1,6.3
76,201604,46.3,1.9
77,201605,56.7,1.1
78,201606,70.7,3.4
79,201607,73.0,-0.4
80,201608,71.0,0.7
81,201609,62.4,0.1
82,201610,51.6,3.8
83,201611,42.0,8.7
84,201612,15.4,-6.0
85,201701,16.5,-2.2
86,201702,29.4,10.2
87,201703,35.5,1.7
88,201704,46.1,1.7
89,201705,56.0,0.4
90,201706,68.1,0.8
91,201707,76.0,2.6
92,201708,67.4,-2.9
93,201709,61.8,-0.5
94,201710,48.0,0.2
95,201711,34.7,1.4
96,201712,21.7,0.3
97,201801,18.1,-0.6
98,201802,11.6,-7.6
99,201803,30.4,-3.4
100,201804,36.7,-7.7
101,201805,62.1,6.5
102,201806,69.3,2.0
103,201807,72.2,-1.2
104,201808,69.9,-0.4
105,201809,61.5,-0.8
106,201810,43.2,-4.6
107,201811,29.3,-4.0
108,201812,25.3,3.9
109,201901,18.0,-0.7
110,201902,6.1,-13.1
111,201903,25.1,-8.7
112,201904,44.2,-0.2
113,201905,50.4,-5.2
114,201906,66.3,-1.0
115,201907,72.1,-1.3
116,201908,68.2,-2.1
117,201909,63.1,0.8
118,201910,40.2,-7.6
119,201911,31.1,-2.2
120,201912,23.3,1.9
121,202001,20.1,1.4
