,0,1,2
0,Date,Value,Anomaly
1,201001,32.8,-4.6
2,201002,33.7,-8.1
3,201003,47.2,-2.2
4,201004,60.9,1.7
5,201005,69.1,1.1
6,201006,78.4,3.1
7,201007,79.8,1.7
8,201008,79.8,3.3
9,201009,71.6,0.0
10,201010,59.2,-0.8
11,201011,49.8,1.9
12,201012,32.7,-9.7
13,201101,33.9,-3.5
14,201102,43.1,1.3
15,201103,50.6,1.2
16,201104,61.0,1.8
17,201105,65.7,-2.3
18,201106,76.5,1.2
19,201107,80.0,1.9
20,201108,77.8,1.3
21,201109,68.1,-3.5
22,201110,56.8,-3.2
23,201111,51.0,3.1
24,201112,42.8,0.4
25,201201,42.4,5.0
26,201202,44.5,2.7
27,201203,59.8,10.4
28,201204,60.0,0.8
29,201205,70.4,2.4
30,201206,73.6,-1.7
31,201207,80.5,2.4
32,201208,75.6,-0.9
33,201209,69.1,-2.5
34,201210,56.7,-3.3
35,201211,45.8,-2.1
36,201212,45.6,3.2
37,201301,41.0,3.6
38,201302,40.8,-1.0
39,201303,42.7,-6.7
40,201304,56.8,-2.4
41,201305,65.0,-3.0
42,201306,74.2,-1.1
43,201307,74.8,-3.3
44,201308,74.7,-1.8
45,201309,70.7,-0.9
46,201310,59.5,-0.5
47,201311,44.8,-3.1
48,201312,40.4,-2.0
49,201401,30.0,-7.4
50,201402,38.3,-3.5
51,201403,45.0,-4.4
52,201404,58.6,-0.6
53,201405,67.3,-0.7
54,201406,74.8,-0.5
55,201407,73.4,-4.7
56,201408,75.9,-0.6
57,201409,70.7,-0.9
58,201410,60.2,0.2
59,201411,42.4,-5.5
60,201412,42.8,0.4
61,201501,36.1,-1.3
62,201502,31.4,-10.4
63,201503,49.0,-0.4
64,201504,60.1,0.9
65,201505,68.0,0.0
66,201506,75.9,0.6
67,201507,78.3,0.2
68,201508,74.2,-2.3
69,201509,70.9,-0.7
70,201510,59.7,-0.3
71,201511,53.5,5.6
72,201512,51.3,8.9
73,201601,34.8,-2.6
74,201602,42.5,0.7
75,201603,53.9,4.5
76,201604,59.5,0.3
77,201605,65.3,-2.7
78,201606,76.5,1.2
79,201607,79.8,1.7
80,201608,79.0,2.5
81,201609,74.1,2.5
82,201610,64.6,4.6
83,201611,52.7,4.8
84,201612,40.9,-1.5
85,201701,44.9,7.5
86,201702,48.9,7.1
87,201703,51.1,1.7
88,201704,63.1,3.9
89,201705,66.6,-1.4
90,201706,73.0,-2.3
91,201707,78.1,0.0
92,201708,74.6,-1.9
93,201709,69.1,-2.5
94,201710,60.8,0.8
95,201711,49.9,2.0
96,201712,39.5,-2.9
97,201801,32.9,-4.5
98,201802,48.5,6.7
99,201803,48.2,-1.2
100,201804,52.9,-6.3
101,201805,72.3,4.3
102,201806,76.5,1.2
103,201807,78.1,0.0
104,201808,76.5,0.0
105,201809,74.9,3.3
106,201810,61.0,1.0
107,201811,44.4,-3.5
108,201812,42.7,0.3
109,201901,39.4,2.0
110,201902,46.7,4.9
111,201903,46.9,-2.5
112,201904,59.3,0.1
113,201905,70.1,2.1
114,201906,73.4,-1.9
115,201907,77.8,-0.3
116,201908,76.9,0.4
117,201909,76.4,4.8
118,201910,61.7,1.7
119,201911,44.2,-3.7
120,201912,45.2,2.8
121,202001,43.0,5.6
