,0,1,2
0,Date,Value,Anomaly
1,201001,22.1,-3.2
2,201002,23.0,-3.2
3,201003,39.7,0.0
4,201004,51.7,3.3
5,201005,56.3,-1.6
6,201006,69.6,-0.6
7,201007,74.5,-0.4
8,201008,74.8,2.6
9,201009,63.6,-1.6
10,201010,54.0,3.1
11,201011,36.7,-0.9
12,201012,26.1,-1.1
13,201101,20.4,-4.9
14,201102,24.5,-1.7
15,201103,37.1,-2.6
16,201104,47.5,-0.9
17,201105,56.0,-1.9
18,201106,68.2,-2.0
19,201107,77.7,2.8
20,201108,73.9,1.7
21,201109,60.6,-4.6
22,201110,52.7,1.8
23,201111,38.2,0.6
24,201112,28.6,1.4
25,201201,30.4,5.1
26,201202,29.3,3.1
27,201203,50.8,11.1
28,201204,53.5,5.1
29,201205,62.3,4.4
30,201206,73.4,3.2
31,201207,80.0,5.1
32,201208,73.0,0.8
33,201209,64.1,-1.1
34,201210,48.2,-2.7
35,201211,40.0,2.4
36,201212,27.6,0.4
37,201301,25.5,0.2
38,201302,28.8,2.6
39,201303,34.8,-4.9
40,201304,42.5,-5.9
41,201305,58.5,0.6
42,201306,68.8,-1.4
43,201307,73.2,-1.7
44,201308,73.8,1.6
45,201309,68.0,2.8
46,201310,48.8,-2.1
47,201311,36.0,-1.6
48,201312,22.8,-4.4
49,201401,25.4,0.1
50,201402,20.8,-5.4
51,201403,35.4,-4.3
52,201404,48.3,-0.1
53,201405,58.5,0.6
54,201406,68.1,-2.1
55,201407,71.2,-3.7
56,201408,72.2,0.0
57,201409,62.9,-2.3
58,201410,53.2,2.3
59,201411,32.2,-5.4
60,201412,28.0,0.8
61,201501,27.2,1.9
62,201502,26.1,-0.1
63,201503,42.9,3.2
64,201504,50.5,2.1
65,201505,56.2,-1.7
66,201506,69.8,-0.4
67,201507,73.4,-1.5
68,201508,70.9,-1.3
69,201509,68.6,3.4
70,201510,54.3,3.4
71,201511,40.1,2.5
72,201512,29.7,2.5
73,201601,26.0,0.7
74,201602,35.0,8.8
75,201603,43.9,4.2
76,201604,49.9,1.5
77,201605,57.2,-0.7
78,201606,73.3,3.1
79,201607,74.2,-0.7
80,201608,71.8,-0.4
81,201609,65.0,-0.2
82,201610,55.4,4.5
83,201611,44.3,6.7
84,201612,23.8,-3.4
85,201701,24.8,-0.5
86,201702,35.4,9.2
87,201703,42.2,2.5
88,201704,49.7,1.3
89,201705,57.0,-0.9
90,201706,70.7,0.5
91,201707,76.8,1.9
92,201708,69.0,-3.2
93,201709,65.0,-0.2
94,201710,51.0,0.1
95,201711,39.9,2.3
96,201712,26.6,-0.6
97,201801,23.0,-2.3
98,201802,21.7,-4.5
99,201803,38.5,-1.2
100,201804,41.2,-7.2
101,201805,63.8,5.9
102,201806,72.2,2.0
103,201807,73.4,-1.5
104,201808,70.8,-1.4
105,201809,65.7,0.5
106,201810,47.2,-3.7
107,201811,33.5,-4.1
108,201812,28.1,0.9
109,201901,26.4,1.1
110,201902,17.2,-9.0
111,201903,31.7,-8.0
112,201904,49.2,0.8
113,201905,53.5,-4.4
114,201906,68.0,-2.2
115,201907,74.5,-0.4
116,201908,71.5,-0.7
117,201909,68.3,3.1
118,201910,44.2,-6.7
119,201911,35.2,-2.4
120,201912,30.2,3.0
121,202001,27.2,1.9
