,0,1,2
0,Date,Value,Anomaly
1,201001,21.3,0.7
2,201002,23.1,1.8
3,201003,37.6,6.4
4,201004,49.0,6.5
5,201005,58.3,2.2
6,201006,64.9,0.4
7,201007,71.4,1.5
8,201008,70.7,2.9
9,201009,58.1,-2.8
10,201010,49.9,0.9
11,201011,37.8,2.0
12,201012,22.8,-4.1
13,201101,16.9,-3.7
14,201102,21.3,0.0
15,201103,28.8,-2.4
16,201104,42.0,-0.5
17,201105,55.0,-1.1
18,201106,64.2,-0.3
19,201107,72.7,2.8
20,201108,68.3,0.5
21,201109,58.7,-2.2
22,201110,49.7,0.7
23,201111,39.9,4.1
24,201112,29.9,3.0
25,201201,25.1,4.5
26,201202,28.4,7.1
27,201203,44.7,13.5
28,201204,43.9,1.4
29,201205,59.0,2.9
30,201206,66.5,2.0
31,201207,73.5,3.6
32,201208,67.5,-0.3
33,201209,58.4,-2.5
34,201210,47.5,-1.5
35,201211,36.2,0.4
36,201212,30.4,3.5
37,201301,23.0,2.4
38,201302,20.9,-0.4
39,201303,27.8,-3.4
40,201304,39.5,-3.0
41,201305,56.5,0.4
42,201306,63.8,-0.7
43,201307,68.8,-1.1
44,201308,66.6,-1.2
45,201309,59.5,-1.4
46,201310,48.8,-0.2
47,201311,34.2,-1.6
48,201312,19.3,-7.6
49,201401,12.3,-8.3
50,201402,12.7,-8.6
51,201403,21.0,-10.2
52,201404,41.2,-1.3
53,201405,54.6,-1.5
54,201406,65.2,0.7
55,201407,64.8,-5.1
56,201408,66.0,-1.8
57,201409,58.8,-2.1
58,201410,47.5,-1.5
59,201411,30.3,-5.5
60,201412,28.2,1.3
61,201501,16.6,-4.0
62,201502,8.0,-13.3
63,201503,28.6,-2.6
64,201504,43.2,0.7
65,201505,57.2,1.1
66,201506,62.5,-2.0
67,201507,67.9,-2.0
68,201508,66.9,-0.9
69,201509,64.6,3.7
70,201510,48.9,-0.1
71,201511,41.3,5.5
72,201512,35.6,8.7
73,201601,22.3,1.7
74,201602,25.3,4.0
75,201603,36.1,4.9
76,201604,40.8,-1.7
77,201605,55.4,-0.7
78,201606,64.7,0.2
79,201607,70.3,0.4
80,201608,70.8,3.0
81,201609,63.5,2.6
82,201610,51.6,2.6
83,201611,42.6,6.8
84,201612,25.0,-1.9
85,201701,25.2,4.6
86,201702,29.9,8.6
87,201703,30.7,-0.5
88,201704,47.2,4.7
89,201705,53.0,-3.1
90,201706,65.3,0.8
91,201707,68.5,-1.4
92,201708,65.2,-2.6
93,201709,62.6,1.7
94,201710,52.5,3.5
95,201711,34.5,-1.3
96,201712,20.9,-6.0
97,201801,20.0,-0.6
98,201802,23.0,1.7
99,201803,29.6,-1.6
100,201804,35.2,-7.3
101,201805,60.2,4.1
102,201806,65.2,0.7
103,201807,70.5,0.6
104,201808,69.8,2.0
105,201809,62.4,1.5
106,201810,45.9,-3.1
107,201811,30.8,-5.0
108,201812,28.7,1.8
109,201901,16.8,-3.8
110,201902,19.9,-1.4
111,201903,27.5,-3.7
112,201904,42.5,0.0
113,201905,51.8,-4.3
114,201906,62.5,-2.0
115,201907,70.9,1.0
116,201908,66.3,-1.5
117,201909,62.3,1.4
118,201910,47.5,-1.5
119,201911,30.8,-5.0
120,201912,28.4,1.5
121,202001,26.9,6.3
