,0,1,2
0,Date,Value,Anomaly
1,201001,21.1,0.9
2,201002,25.3,3.2
3,201003,37.0,7.0
4,201004,46.7,4.3
5,201005,56.7,1.4
6,201006,63.0,0.8
7,201007,70.4,1.5
8,201008,66.0,-0.4
9,201009,60.1,0.3
10,201010,46.3,-1.9
11,201011,36.1,0.9
12,201012,23.1,-3.0
13,201101,16.8,-3.4
14,201102,18.7,-3.4
15,201103,29.3,-0.7
16,201104,42.4,0.0
17,201105,55.8,0.5
18,201106,62.1,-0.1
19,201107,69.1,0.2
20,201108,66.2,-0.2
21,201109,61.0,1.2
22,201110,48.2,0.0
23,201111,40.2,5.0
24,201112,29.4,3.3
25,201201,22.7,2.5
26,201202,26.9,4.8
27,201203,38.9,8.9
28,201204,44.2,1.8
29,201205,57.0,1.7
30,201206,62.1,-0.1
31,201207,68.9,0.0
32,201208,68.2,1.8
33,201209,57.5,-2.3
34,201210,49.7,1.5
35,201211,34.3,-0.9
36,201212,28.7,2.6
37,201301,20.2,0.0
38,201302,23.1,1.0
39,201303,30.8,0.8
40,201304,42.0,-0.4
41,201305,54.9,-0.4
42,201306,63.2,1.0
43,201307,70.6,1.7
44,201308,64.8,-1.6
45,201309,57.4,-2.4
46,201310,48.0,-0.2
47,201311,33.2,-2.0
48,201312,22.2,-3.9
49,201401,16.5,-3.7
50,201402,18.1,-4.0
51,201403,21.6,-8.4
52,201404,41.6,-0.8
53,201405,54.0,-1.3
54,201406,62.8,0.6
55,201407,67.9,-1.0
56,201408,64.0,-2.4
57,201409,57.8,-2.0
58,201410,49.8,1.6
59,201411,33.8,-1.4
60,201412,28.7,2.6
61,201501,14.6,-5.6
62,201502,8.1,-14.0
63,201503,23.8,-6.2
64,201504,40.6,-1.8
65,201505,58.9,3.6
66,201506,60.2,-2.0
67,201507,66.9,-2.0
68,201508,67.6,1.2
69,201509,62.7,2.9
70,201510,45.2,-3.0
71,201511,39.6,4.4
72,201512,35.2,9.1
73,201601,22.9,2.7
74,201602,25.6,3.5
75,201603,35.2,5.2
76,201604,40.2,-2.2
77,201605,54.8,-0.5
78,201606,62.6,0.4
79,201607,68.5,-0.4
80,201608,68.2,1.8
81,201609,60.5,0.7
82,201610,48.0,-0.2
83,201611,37.9,2.7
84,201612,24.4,-1.7
85,201701,25.7,5.5
86,201702,26.7,4.6
87,201703,25.3,-4.7
88,201704,45.8,3.4
89,201705,52.2,-3.1
90,201706,62.6,0.4
91,201707,66.5,-2.4
92,201708,64.1,-2.3
93,201709,62.2,2.4
94,201710,53.9,5.7
95,201711,34.6,-0.6
96,201712,19.6,-6.5
97,201801,18.3,-1.9
98,201802,27.0,4.9
99,201803,30.3,0.3
100,201804,38.0,-4.4
101,201805,57.3,2.0
102,201806,61.4,-0.8
103,201807,69.9,1.0
104,201808,69.2,2.8
105,201809,61.1,1.3
106,201810,45.0,-3.2
107,201811,31.2,-4.0
108,201812,24.7,-1.4
109,201901,18.0,-2.2
110,201902,21.0,-1.1
111,201903,27.4,-2.6
112,201904,42.4,0.0
113,201905,51.3,-4.0
114,201906,61.6,-0.6
115,201907,70.0,1.1
116,201908,65.7,-0.7
117,201909,57.5,-2.3
118,201910,47.9,-0.3
119,201911,31.5,-3.7
120,201912,24.7,-1.4
121,202001,25.1,4.9
