,0,1,2
0,Date,Value,Anomaly
1,201001,8.8,-1.9
2,201002,12.8,-0.1
3,201003,35.8,7.2
4,201004,50.0,8.5
5,201005,56.0,0.8
6,201006,63.8,-1.2
7,201007,70.4,0.3
8,201008,70.2,3.1
9,201009,55.0,-4.4
10,201010,49.1,3.1
11,201011,30.7,1.1
12,201012,11.5,-5.2
13,201101,5.0,-5.7
14,201102,13.2,0.3
15,201103,23.6,-5.0
16,201104,41.6,0.1
17,201105,53.6,-1.6
18,201106,63.4,-1.6
19,201107,72.7,2.6
20,201108,68.2,1.1
21,201109,57.5,-1.9
22,201110,49.9,3.9
23,201111,32.9,3.3
24,201112,22.7,6.0
25,201201,18.4,7.7
26,201202,22.4,9.5
27,201203,41.8,13.2
28,201204,45.5,4.0
29,201205,58.3,3.1
30,201206,66.8,1.8
31,201207,74.3,4.2
32,201208,66.7,-0.4
33,201209,57.3,-2.1
34,201210,43.2,-2.8
35,201211,30.9,1.3
36,201212,16.8,0.1
37,201301,11.4,0.7
38,201302,13.0,0.1
39,201303,20.6,-8.0
40,201304,34.0,-7.5
41,201305,53.2,-2.0
42,201306,63.9,-1.1
43,201307,69.0,-1.1
44,201308,67.8,0.7
45,201309,61.5,2.1
46,201310,44.9,-1.1
47,201311,27.6,-2.0
48,201312,5.0,-11.7
49,201401,2.3,-8.4
50,201402,3.8,-9.1
51,201403,19.6,-9.0
52,201404,38.4,-3.1
53,201405,54.3,-0.9
54,201406,65.0,0.0
55,201407,66.7,-3.4
56,201408,67.1,0.0
57,201409,58.5,-0.9
58,201410,46.2,0.2
59,201411,21.4,-8.2
60,201412,20.4,3.7
61,201501,13.7,3.0
62,201502,5.6,-7.3
63,201503,30.7,2.1
64,201504,44.6,3.1
65,201505,54.2,-1.0
66,201506,64.7,-0.3
67,201507,69.5,-0.6
68,201508,65.9,-1.2
69,201509,63.8,4.4
70,201510,47.9,1.9
71,201511,36.5,6.9
72,201512,24.8,8.1
73,201601,12.6,1.9
74,201602,19.9,7.0
75,201603,35.7,7.1
76,201604,42.5,1.0
77,201605,56.7,1.5
78,201606,65.6,0.6
79,201607,69.3,-0.8
80,201608,68.1,1.0
81,201609,60.7,1.3
82,201610,48.2,2.2
83,201611,40.2,10.6
84,201612,15.3,-1.4
85,201701,14.6,3.9
86,201702,23.9,11.0
87,201703,28.2,-0.4
88,201704,44.4,2.9
89,201705,53.6,-1.6
90,201706,65.0,0.0
91,201707,69.2,-0.9
92,201708,64.0,-3.1
93,201709,60.8,1.4
94,201710,47.1,1.1
95,201711,27.4,-2.2
96,201712,13.4,-3.3
97,201801,10.4,-0.3
98,201802,8.6,-4.3
99,201803,27.5,-1.1
100,201804,32.7,-8.8
101,201805,61.1,5.9
102,201806,67.0,2.0
103,201807,69.7,-0.4
104,201808,67.4,0.3
105,201809,59.0,-0.4
106,201810,40.7,-5.3
107,201811,22.8,-6.8
108,201812,20.2,3.5
109,201901,6.6,-4.1
110,201902,5.3,-7.6
111,201903,22.6,-6.0
112,201904,41.4,-0.1
113,201905,50.5,-4.7
114,201906,64.4,-0.6
115,201907,70.4,0.3
116,201908,65.2,-1.9
117,201909,60.2,0.8
118,201910,42.4,-3.6
119,201911,26.0,-3.6
120,201912,16.6,-0.1
121,202001,14.0,3.3
