,0,1,2
0,Date,Value,Anomaly
1,201001,42.2,-1.2
2,201002,44.3,-2.0
3,201003,49.2,-4.3
4,201004,56.1,-3.3
5,201005,63.1,-2.2
6,201006,75.9,-2.1
7,201007,81.8,0.6
8,201008,79.0,-0.6
9,201009,75.4,1.5
10,201010,62.7,-0.2
11,201011,48.3,-3.2
12,201012,46.7,3.5
13,201101,41.5,-1.9
14,201102,41.7,-4.6
15,201103,53.3,-0.2
16,201104,58.9,-0.5
17,201105,63.2,-2.1
18,201106,75.7,-2.3
19,201107,80.8,-0.4
20,201108,82.2,2.6
21,201109,74.6,0.7
22,201110,62.8,-0.1
23,201111,49.4,-2.1
24,201112,39.9,-3.3
25,201201,45.3,1.9
26,201202,45.6,-0.7
27,201203,51.6,-1.9
28,201204,60.6,1.2
29,201205,69.3,4.0
30,201206,78.7,0.7
31,201207,80.0,-1.2
32,201208,80.5,0.9
33,201209,73.7,-0.2
34,201210,63.8,0.9
35,201211,53.8,2.3
36,201212,42.4,-0.8
37,201301,38.6,-4.8
38,201302,42.2,-4.1
39,201303,54.8,1.3
40,201304,59.4,0.0
41,201305,67.4,2.1
42,201306,79.5,1.5
43,201307,81.0,-0.2
44,201308,78.5,-1.1
45,201309,72.4,-1.5
46,201310,58.8,-4.1
47,201311,51.3,-0.2
48,201312,41.5,-1.7
49,201401,46.5,3.1
50,201402,50.0,3.7
51,201403,53.9,0.4
52,201404,59.1,-0.3
53,201405,66.8,1.5
54,201406,77.7,-0.3
55,201407,81.4,0.2
56,201408,76.5,-3.1
57,201409,74.2,0.3
58,201410,64.9,2.0
59,201411,51.7,0.2
60,201412,44.3,1.1
61,201501,45.1,1.7
62,201502,52.0,5.7
63,201503,56.3,2.8
64,201504,58.4,-1.0
65,201505,62.9,-2.4
66,201506,78.4,0.4
67,201507,78.6,-2.6
68,201508,80.6,1.0
69,201509,75.0,1.1
70,201510,64.5,1.6
71,201511,48.3,-3.2
72,201512,40.9,-2.3
73,201601,41.8,-1.6
74,201602,50.6,4.3
75,201603,54.9,1.4
76,201604,58.5,-0.9
77,201605,64.6,-0.7
78,201606,80.3,2.3
79,201607,82.4,1.2
80,201608,77.5,-2.1
81,201609,71.6,-2.3
82,201610,66.1,3.2
83,201611,53.1,1.6
84,201612,44.7,1.5
85,201701,42.3,-1.1
86,201702,49.4,3.1
87,201703,56.6,3.1
88,201704,59.9,0.5
89,201705,66.1,0.8
90,201706,79.8,1.8
91,201707,81.5,0.3
92,201708,79.1,-0.5
93,201709,72.4,-1.5
94,201710,65.1,2.2
95,201711,57.6,6.1
96,201712,46.6,3.4
97,201801,47.6,4.2
98,201802,46.7,0.4
99,201803,52.3,-1.2
100,201804,62.9,3.5
101,201805,68.5,3.2
102,201806,78.6,0.6
103,201807,82.3,1.1
104,201808,80.2,0.6
105,201809,76.0,2.1
106,201810,59.9,-3.0
107,201811,49.4,-2.1
108,201812,42.8,-0.4
109,201901,42.4,-1.0
110,201902,40.9,-5.4
111,201903,51.7,-1.8
112,201904,60.3,0.9
113,201905,60.7,-4.6
114,201906,75.2,-2.8
115,201907,81.9,0.7
116,201908,81.9,2.3
117,201909,73.8,-0.1
118,201910,60.0,-2.9
119,201911,52.1,0.6
120,201912,42.2,-1.0
121,202001,43.7,0.3
