,0,1,2
0,Date,Value,Anomaly
1,201001,25.7,-0.4
2,201002,25.8,-2.9
3,201003,42.0,5.2
4,201004,52.4,3.5
5,201005,60.5,-0.1
6,201006,69.3,2.0
7,201007,73.3,1.0
8,201008,70.8,1.2
9,201009,63.6,-0.6
10,201010,51.4,-1.3
11,201011,40.8,1.0
12,201012,25.4,-7.5
13,201101,22.5,-3.6
14,201102,28.6,-0.1
15,201103,36.3,-0.5
16,201104,49.7,0.8
17,201105,61.0,0.4
18,201106,68.0,0.7
19,201107,74.3,2.0
20,201108,69.4,-0.2
21,201109,64.4,0.2
22,201110,50.8,-1.9
23,201111,44.9,5.1
24,201112,35.3,2.4
25,201201,30.0,3.9
26,201202,34.3,5.6
27,201203,47.7,10.9
28,201204,47.7,-1.2
29,201205,63.7,3.1
30,201206,66.5,-0.8
31,201207,74.1,1.8
32,201208,69.8,0.2
33,201209,62.0,-2.2
34,201210,52.2,-0.5
35,201211,37.8,-2.0
36,201212,35.8,2.9
37,201301,29.0,2.9
38,201302,27.4,-1.3
39,201303,33.8,-3.0
40,201304,48.7,-0.2
41,201305,58.9,-1.7
42,201306,67.4,0.1
43,201307,72.7,0.4
44,201308,67.6,-2.0
45,201309,61.0,-3.2
46,201310,53.4,0.7
47,201311,37.4,-2.4
48,201312,30.8,-2.1
49,201401,19.6,-6.5
50,201402,22.8,-5.9
51,201403,30.3,-6.5
52,201404,47.7,-1.2
53,201405,59.0,-1.6
54,201406,67.6,0.3
55,201407,69.1,-3.2
56,201408,66.9,-2.7
57,201409,62.5,-1.7
58,201410,53.0,0.3
59,201411,36.7,-3.1
60,201412,34.0,1.1
61,201501,22.5,-3.6
62,201502,16.1,-12.6
63,201503,31.6,-5.2
64,201504,48.4,-0.5
65,201505,63.4,2.8
66,201506,67.1,-0.2
67,201507,70.4,-1.9
68,201508,68.9,-0.7
69,201509,66.6,2.4
70,201510,50.7,-2.0
71,201511,45.5,5.7
72,201512,42.3,9.4
73,201601,25.4,-0.7
74,201602,30.7,2.0
75,201603,43.3,6.5
76,201604,47.0,-1.9
77,201605,57.4,-3.2
78,201606,67.4,0.1
79,201607,73.0,0.7
80,201608,73.4,3.8
81,201609,66.2,2.0
82,201610,53.6,0.9
83,201611,42.6,2.8
84,201612,31.2,-1.7
85,201701,31.8,5.7
86,201702,36.6,7.9
87,201703,35.3,-1.5
88,201704,53.7,4.8
89,201705,57.1,-3.5
90,201706,66.8,-0.5
91,201707,71.4,-0.9
92,201708,67.4,-2.2
93,201709,63.8,-0.4
94,201710,56.2,3.5
95,201711,39.2,-0.6
96,201712,28.0,-4.9
97,201801,23.1,-3.0
98,201802,34.3,5.6
99,201803,33.0,-3.8
100,201804,43.2,-5.7
101,201805,64.0,3.4
102,201806,66.6,-0.7
103,201807,71.6,-0.7
104,201808,72.1,2.5
105,201809,66.7,2.5
106,201810,52.3,-0.4
107,201811,36.7,-3.1
108,201812,33.5,0.6
109,201901,25.8,-0.3
110,201902,30.2,1.5
111,201903,34.7,-2.1
112,201904,50.5,1.6
113,201905,60.7,0.1
114,201906,65.8,-1.5
115,201907,73.2,0.9
116,201908,69.6,0.0
117,201909,65.1,0.9
118,201910,53.7,1.0
119,201911,36.5,-3.3
120,201912,32.6,-0.3
121,202001,32.2,6.1
