,0,1,2
0,Date,Value,Anomaly
1,201001,21.8,-0.2
2,201002,24.1,0.3
3,201003,38.2,6.5
4,201004,49.2,5.1
5,201005,58.6,1.0
6,201006,65.1,1.0
7,201007,71.4,1.2
8,201008,68.2,0.6
9,201009,60.9,-0.7
10,201010,48.5,-1.7
11,201011,37.9,0.7
12,201012,23.1,-5.6
13,201101,18.6,-3.4
14,201102,21.8,-2.0
15,201103,30.9,-0.8
16,201104,45.0,0.9
17,201105,58.0,0.4
18,201106,65.1,1.0
19,201107,71.4,1.2
20,201108,67.6,0.0
21,201109,62.6,1.0
22,201110,49.6,-0.6
23,201111,43.1,5.9
24,201112,31.8,3.1
25,201201,26.0,4.0
26,201202,29.9,6.1
27,201203,43.3,11.6
28,201204,43.9,-0.2
29,201205,60.5,2.9
30,201206,64.6,0.5
31,201207,71.4,1.2
32,201208,68.4,0.8
33,201209,59.9,-1.7
34,201210,50.9,0.7
35,201211,35.7,-1.5
36,201212,31.6,2.9
37,201301,24.3,2.3
38,201302,23.3,-0.5
39,201303,30.6,-1.1
40,201304,43.4,-0.7
41,201305,57.2,-0.4
42,201306,64.0,-0.1
43,201307,71.2,1.0
44,201308,65.8,-1.8
45,201309,58.3,-3.3
46,201310,50.8,0.6
47,201311,34.4,-2.8
48,201312,25.4,-3.3
49,201401,16.9,-5.1
50,201402,18.8,-5.0
51,201403,23.6,-8.1
52,201404,43.5,-0.6
53,201405,56.7,-0.9
54,201406,65.0,0.9
55,201407,67.4,-2.8
56,201408,65.3,-2.3
57,201409,60.1,-1.5
58,201410,51.3,1.1
59,201411,35.3,-1.9
60,201412,30.2,1.5
61,201501,16.2,-5.8
62,201502,9.2,-14.6
63,201503,25.5,-6.2
64,201504,43.3,-0.8
65,201505,61.0,3.4
66,201506,63.0,-1.1
67,201507,68.1,-2.1
68,201508,67.5,-0.1
69,201509,65.0,3.4
70,201510,47.4,-2.8
71,201511,42.8,5.6
72,201512,39.3,10.6
73,201601,23.7,1.7
74,201602,26.7,2.9
75,201603,37.7,6.0
76,201604,41.3,-2.8
77,201605,55.7,-1.9
78,201606,64.1,0.0
79,201607,70.4,0.2
80,201608,70.9,3.3
81,201609,62.9,1.3
82,201610,50.5,0.3
83,201611,40.2,3.0
84,201612,27.6,-1.1
85,201701,27.9,5.9
86,201702,30.6,6.8
87,201703,28.2,-3.5
88,201704,48.8,4.7
89,201705,54.0,-3.6
90,201706,63.9,-0.2
91,201707,68.1,-2.1
92,201708,65.6,-2.0
93,201709,62.3,0.7
94,201710,54.8,4.6
95,201711,36.2,-1.0
96,201712,22.6,-6.1
97,201801,19.1,-2.9
98,201802,29.4,5.6
99,201803,29.9,-1.8
100,201804,37.8,-6.3
101,201805,60.0,2.4
102,201806,63.4,-0.7
103,201807,71.2,1.0
104,201808,70.4,2.8
105,201809,63.6,2.0
106,201810,47.7,-2.5
107,201811,33.3,-3.9
108,201812,28.5,-0.2
109,201901,19.4,-2.6
110,201902,24.2,0.4
111,201903,29.5,-2.2
112,201904,44.5,0.4
113,201905,54.2,-3.4
114,201906,62.9,-1.2
115,201907,71.0,0.8
116,201908,66.6,-1.0
117,201909,60.3,-1.3
118,201910,50.2,0.0
119,201911,32.8,-4.4
120,201912,27.3,-1.4
121,202001,27.7,5.7
