,0,1,2
0,Date,Value,Anomaly
1,201001,28.2,2.4
2,201002,28.9,0.6
3,201003,35.2,-0.7
4,201004,40.0,-1.7
5,201005,44.1,-5.7
6,201006,55.5,-2.7
7,201007,64.2,-2.8
8,201008,62.8,-2.8
9,201009,56.4,-0.4
10,201010,47.5,2.9
11,201011,30.5,-2.7
12,201012,26.6,1.9
13,201101,24.0,-1.8
14,201102,24.3,-4.0
15,201103,33.4,-2.5
16,201104,36.4,-5.3
17,201105,45.8,-4.0
18,201106,54.0,-4.2
19,201107,64.3,-2.7
20,201108,66.1,0.5
21,201109,59.6,2.8
22,201110,45.4,0.8
23,201111,30.5,-2.7
24,201112,24.8,0.1
25,201201,26.8,1.0
26,201202,28.0,-0.3
27,201203,36.4,0.5
28,201204,44.4,2.7
29,201205,49.0,-0.8
30,201206,56.9,-1.3
31,201207,68.5,1.5
32,201208,67.3,1.7
33,201209,58.4,1.6
34,201210,43.7,-0.9
35,201211,36.0,2.8
36,201212,25.8,1.1
37,201301,20.2,-5.6
38,201302,27.5,-0.8
39,201303,35.1,-0.8
40,201304,40.1,-1.6
41,201305,51.0,1.2
42,201306,59.3,1.1
43,201307,69.6,2.6
44,201308,67.6,2.0
45,201309,57.1,0.3
46,201310,42.1,-2.5
47,201311,33.8,0.6
48,201312,21.1,-3.6
49,201401,27.7,1.9
50,201402,28.0,-0.3
51,201403,36.2,0.3
52,201404,41.6,-0.1
53,201405,51.6,1.8
54,201406,56.7,-1.5
55,201407,69.3,2.3
56,201408,63.8,-1.8
57,201409,57.6,0.8
58,201410,48.5,3.9
59,201411,31.1,-2.1
60,201412,29.1,4.4
61,201501,28.7,2.9
62,201502,35.2,6.9
63,201503,40.8,4.9
64,201504,42.3,0.6
65,201505,51.8,2.0
66,201506,64.7,6.5
67,201507,65.1,-1.9
68,201508,65.8,0.2
69,201509,57.2,0.4
70,201510,50.7,6.1
71,201511,29.9,-3.3
72,201512,24.3,-0.4
73,201601,25.8,0.0
74,201602,31.9,3.6
75,201603,37.0,1.1
76,201604,47.0,5.3
77,201605,50.6,0.8
78,201606,61.2,3.0
79,201607,64.8,-2.2
80,201608,64.7,-0.9
81,201609,54.6,-2.2
82,201610,45.7,1.1
83,201611,38.7,5.5
84,201612,19.1,-5.6
85,201701,18.5,-7.3
86,201702,29.5,1.2
87,201703,38.5,2.6
88,201704,40.3,-1.4
89,201705,50.6,0.8
90,201706,59.1,0.9
91,201707,70.0,3.0
92,201708,66.9,1.3
93,201709,55.7,-1.1
94,201710,41.9,-2.7
95,201711,34.9,1.7
96,201712,25.2,0.5
97,201801,30.4,4.6
98,201802,26.2,-2.1
99,201803,33.7,-2.2
100,201804,42.4,0.7
101,201805,54.0,4.2
102,201806,57.7,-0.5
103,201807,68.4,1.4
104,201808,65.0,-0.6
105,201809,56.2,-0.6
106,201810,44.0,-0.6
107,201811,32.0,-1.2
108,201812,24.3,-0.4
109,201901,26.3,0.5
110,201902,23.2,-5.1
111,201903,32.4,-3.5
112,201904,42.9,1.2
113,201905,49.8,0.0
114,201906,57.2,-1.0
115,201907,65.5,-1.5
116,201908,66.0,0.4
117,201909,55.0,-1.8
118,201910,36.6,-8.0
119,201911,34.3,1.1
120,201912,26.6,1.9
121,202001,27.3,1.5
