,0,1,2
0,Date,Value,Anomaly
1,201001,25.0,-2.7
2,201002,25.7,-4.8
3,201003,42.2,2.3
4,201004,55.4,3.9
5,201005,63.4,0.2
6,201006,72.2,1.8
7,201007,75.1,1.0
8,201008,74.2,2.2
9,201009,65.9,-0.6
10,201010,54.7,-0.1
11,201011,41.9,0.5
12,201012,24.8,-9.4
13,201101,23.5,-4.2
14,201102,30.5,0.0
15,201103,39.6,-0.3
16,201104,52.1,0.6
17,201105,61.7,-1.5
18,201106,70.4,0.0
19,201107,77.3,3.2
20,201108,71.9,-0.1
21,201109,64.2,-2.3
22,201110,52.7,-2.1
23,201111,46.9,5.5
24,201112,36.9,2.7
25,201201,32.1,4.4
26,201202,35.1,4.6
27,201203,52.2,12.3
28,201204,50.2,-1.3
29,201205,66.4,3.2
30,201206,70.3,-0.1
31,201207,77.5,3.4
32,201208,71.4,-0.6
33,201209,63.3,-3.2
34,201210,52.4,-2.4
35,201211,39.6,-1.8
36,201212,37.7,3.5
37,201301,30.5,2.8
38,201302,29.2,-1.3
39,201303,35.0,-4.9
40,201304,50.6,-0.9
41,201305,63.2,0.0
42,201306,69.5,-0.9
43,201307,72.5,-1.6
44,201308,70.2,-1.8
45,201309,64.5,-2.0
46,201310,54.3,-0.5
47,201311,39.0,-2.4
48,201312,32.0,-2.2
49,201401,19.8,-7.9
50,201402,23.4,-7.1
51,201403,33.6,-6.3
52,201404,51.4,-0.1
53,201405,61.7,-1.5
54,201406,70.6,0.2
55,201407,69.4,-4.7
56,201408,71.0,-1.0
57,201409,64.0,-2.5
58,201410,53.3,-1.5
59,201411,36.8,-4.6
60,201412,35.3,1.1
61,201501,24.4,-3.3
62,201502,17.3,-13.2
63,201503,35.9,-4.0
64,201504,51.5,0.0
65,201505,65.0,1.8
66,201506,69.8,-0.6
67,201507,71.6,-2.5
68,201508,70.1,-1.9
69,201509,68.4,1.9
70,201510,54.4,-0.4
71,201511,47.3,5.9
72,201512,43.7,9.5
73,201601,27.2,-0.5
74,201602,33.6,3.1
75,201603,46.5,6.6
76,201604,50.2,-1.3
77,201605,59.7,-3.5
78,201606,71.2,0.8
79,201607,74.8,0.7
80,201608,76.0,4.0
81,201609,69.2,2.7
82,201610,57.7,2.9
83,201611,45.8,4.4
84,201612,31.0,-3.2
85,201701,34.6,6.9
86,201702,40.5,10.0
87,201703,40.4,0.5
88,201704,56.6,5.1
89,201705,60.1,-3.1
90,201706,69.6,-0.8
91,201707,73.0,-1.1
92,201708,69.7,-2.3
93,201709,65.8,-0.7
94,201710,57.4,2.6
95,201711,41.8,0.4
96,201712,29.2,-5.0
97,201801,25.0,-2.7
98,201802,36.6,6.1
99,201803,36.4,-3.5
100,201804,45.1,-6.4
101,201805,68.0,4.8
102,201806,71.4,1.0
103,201807,73.8,-0.3
104,201808,73.6,1.6
105,201809,69.6,3.1
106,201810,54.3,-0.5
107,201811,37.4,-4.0
108,201812,35.1,0.9
109,201901,27.4,-0.3
110,201902,33.0,2.5
111,201903,36.8,-3.1
112,201904,52.3,0.8
113,201905,62.8,-0.4
114,201906,68.8,-1.6
115,201907,75.9,1.8
116,201908,71.8,-0.2
117,201909,69.8,3.3
118,201910,56.5,1.7
119,201911,37.4,-4.0
120,201912,36.2,2.0
121,202001,35.0,7.3
