,0,1,2
0,Date,Value,Anomaly
1,201001,45.2,-0.7
2,201002,46.8,-0.3
3,201003,49.0,-2.5
4,201004,50.9,-5.3
5,201005,56.9,-4.6
6,201006,69.1,-2.2
7,201007,76.1,-0.6
8,201008,73.4,-2.6
9,201009,70.4,-0.5
10,201010,60.5,-0.9
11,201011,48.6,-2.8
12,201012,45.8,1.3
13,201101,45.2,-0.7
14,201102,43.4,-3.7
15,201103,48.7,-2.8
16,201104,53.4,-2.8
17,201105,57.6,-3.9
18,201106,66.9,-4.4
19,201107,74.2,-2.5
20,201108,75.2,-0.8
21,201109,72.2,1.3
22,201110,61.4,0.0
23,201111,48.2,-3.2
24,201112,42.8,-1.7
25,201201,46.5,0.6
26,201202,46.5,-0.6
27,201203,48.8,-2.7
28,201204,55.8,-0.4
29,201205,63.9,2.4
30,201206,69.3,-2.0
31,201207,74.7,-2.0
32,201208,77.8,1.8
33,201209,73.1,2.2
34,201210,62.2,0.8
35,201211,52.5,1.1
36,201212,43.0,-1.5
37,201301,42.1,-3.8
38,201302,45.3,-1.8
39,201303,53.8,2.3
40,201304,58.2,2.0
41,201305,63.8,2.3
42,201306,72.4,1.1
43,201307,78.0,1.3
44,201308,74.4,-1.6
45,201309,69.3,-1.6
46,201310,58.5,-2.9
47,201311,51.9,0.5
48,201312,44.1,-0.4
49,201401,50.1,4.2
50,201402,49.8,2.7
51,201403,53.5,2.0
52,201404,57.7,1.5
53,201405,64.6,3.1
54,201406,71.9,0.6
55,201407,78.4,1.7
56,201408,74.9,-1.1
57,201409,72.2,1.3
58,201410,64.4,3.0
59,201411,53.1,1.7
60,201412,46.8,2.3
61,201501,48.6,2.7
62,201502,53.2,6.1
63,201503,56.9,5.4
64,201504,56.7,0.5
65,201505,60.8,-0.7
66,201506,74.4,3.1
67,201507,75.0,-1.7
68,201508,76.5,0.5
69,201509,72.1,1.2
70,201510,65.0,3.6
71,201511,47.6,-3.8
72,201512,42.3,-2.2
73,201601,44.5,-1.4
74,201602,51.8,4.7
75,201603,52.5,1.0
76,201604,57.9,1.7
77,201605,62.2,0.7
78,201606,73.5,2.2
79,201607,76.8,0.1
80,201608,76.2,0.2
81,201609,69.5,-1.4
82,201610,60.5,-0.9
83,201611,52.8,1.4
84,201612,43.4,-1.1
85,201701,42.2,-3.7
86,201702,47.3,0.2
87,201703,53.4,1.9
88,201704,55.6,-0.6
89,201705,63.4,1.9
90,201706,72.8,1.5
91,201707,78.8,2.1
92,201708,77.9,1.9
93,201709,69.8,-1.1
94,201710,62.0,0.6
95,201711,53.4,2.0
96,201712,47.5,3.0
97,201801,48.9,3.0
98,201802,46.6,-0.5
99,201803,49.0,-2.5
100,201804,57.2,1.0
101,201805,63.0,1.5
102,201806,71.4,0.1
103,201807,79.6,2.9
104,201808,76.4,0.4
105,201809,71.1,0.2
106,201810,60.9,-0.5
107,201811,52.6,1.2
108,201812,44.8,0.3
109,201901,46.1,0.2
110,201902,40.6,-6.5
111,201903,48.9,-2.6
112,201904,58.2,2.0
113,201905,58.6,-2.9
114,201906,71.1,-0.2
115,201907,75.5,-1.2
116,201908,76.8,0.8
117,201909,68.9,-2.0
118,201910,58.8,-2.6
119,201911,53.0,1.6
120,201912,44.4,-0.1
121,202001,45.4,-0.5
