,0,1,2
0,Date,Value,Anomaly
1,201001,32.9,-0.7
2,201002,35.8,0.0
3,201003,39.9,-2.9
4,201004,44.2,-3.9
5,201005,49.2,-5.7
6,201006,64.8,-2.2
7,201007,74.1,-0.2
8,201008,69.9,-2.3
9,201009,63.9,-0.1
10,201010,52.9,1.1
11,201011,37.4,-3.2
12,201012,35.6,3.3
13,201101,32.9,-0.7
14,201102,32.8,-3.0
15,201103,40.6,-2.2
16,201104,44.4,-3.7
17,201105,50.8,-4.1
18,201106,62.4,-4.6
19,201107,71.9,-2.4
20,201108,72.5,0.3
21,201109,65.6,1.6
22,201110,52.4,0.6
23,201111,37.6,-3.0
24,201112,30.9,-1.4
25,201201,35.0,1.4
26,201202,34.6,-1.2
27,201203,42.4,-0.4
28,201204,49.9,1.8
29,201205,58.0,3.1
30,201206,66.2,-0.8
31,201207,73.7,-0.6
32,201208,74.2,2.0
33,201209,66.2,2.2
34,201210,53.4,1.6
35,201211,43.4,2.8
36,201212,31.3,-1.0
37,201301,26.0,-7.6
38,201302,33.3,-2.5
39,201303,44.7,1.9
40,201304,48.4,0.3
41,201305,56.5,1.6
42,201306,68.6,1.6
43,201307,76.3,2.0
44,201308,71.6,-0.6
45,201309,62.5,-1.5
46,201310,48.1,-3.7
47,201311,41.5,0.9
48,201312,28.4,-3.9
49,201401,37.1,3.5
50,201402,39.2,3.4
51,201403,43.4,0.6
52,201404,49.0,0.9
53,201405,57.4,2.5
54,201406,66.7,-0.3
55,201407,76.1,1.8
56,201408,69.5,-2.7
57,201409,65.5,1.5
58,201410,55.4,3.6
59,201411,41.5,0.9
60,201412,35.6,3.3
61,201501,37.7,4.1
62,201502,42.8,7.0
63,201503,47.6,4.8
64,201504,47.8,-0.3
65,201505,55.4,0.5
66,201506,71.0,4.0
67,201507,70.9,-3.4
68,201508,72.7,0.5
69,201509,65.9,1.9
70,201510,56.2,4.4
71,201511,35.9,-4.7
72,201512,30.8,-1.5
73,201601,31.1,-2.5
74,201602,38.0,2.2
75,201603,44.2,1.4
76,201604,50.1,2.0
77,201605,55.1,0.2
78,201606,69.7,2.7
79,201607,73.7,-0.6
80,201608,72.1,-0.1
81,201609,62.3,-1.7
82,201610,53.2,1.4
83,201611,43.2,2.6
84,201612,30.5,-1.8
85,201701,29.1,-4.5
86,201702,38.1,2.3
87,201703,45.7,2.9
88,201704,47.1,-1.0
89,201705,57.1,2.2
90,201706,68.6,1.6
91,201707,76.2,1.9
92,201708,73.5,1.3
93,201709,61.6,-2.4
94,201710,50.4,-1.4
95,201711,44.4,3.8
96,201712,34.8,2.5
97,201801,38.5,4.9
98,201802,33.7,-2.1
99,201803,39.5,-3.3
100,201804,50.0,1.9
101,201805,57.7,2.8
102,201806,67.8,0.8
103,201807,77.0,2.7
104,201808,73.2,1.0
105,201809,65.0,1.0
106,201810,50.3,-1.5
107,201811,39.4,-1.2
108,201812,32.0,-0.3
109,201901,34.1,0.5
110,201902,30.0,-5.8
111,201903,40.1,-2.7
112,201904,50.1,2.0
113,201905,51.7,-3.2
114,201906,64.3,-2.7
115,201907,72.8,-1.5
116,201908,73.1,0.9
117,201909,61.7,-2.3
118,201910,45.6,-6.2
119,201911,41.8,1.2
120,201912,33.2,0.9
121,202001,35.3,1.7
