,0,1,2
0,Date,Value,Anomaly
1,201001,28.4,-1.3
2,201002,31.4,0.5
3,201003,43.6,5.7
4,201004,52.0,3.6
5,201005,60.9,1.9
6,201006,68.9,2.3
7,201007,75.0,1.3
8,201008,70.8,-0.7
9,201009,65.5,0.2
10,201010,53.5,-1.2
11,201011,43.3,0.2
12,201012,30.3,-5.3
13,201101,25.2,-4.5
14,201102,28.8,-2.1
15,201103,38.0,0.1
16,201104,49.1,0.7
17,201105,58.9,-0.1
18,201106,66.2,-0.4
19,201107,73.8,0.1
20,201108,71.3,-0.2
21,201109,66.5,1.2
22,201110,54.9,0.2
23,201111,47.8,4.7
24,201112,39.0,3.4
25,201201,33.5,3.8
26,201202,35.7,4.8
27,201203,45.5,7.6
28,201204,50.1,1.7
29,201205,60.6,1.6
30,201206,65.7,-0.9
31,201207,73.6,-0.1
32,201208,72.5,1.0
33,201209,63.3,-2.0
34,201210,55.4,0.7
35,201211,41.0,-2.1
36,201212,37.6,2.0
37,201301,30.4,0.7
38,201302,30.2,-0.7
39,201303,37.1,-0.8
40,201304,47.7,-0.7
41,201305,58.5,-0.5
42,201306,68.0,1.4
43,201307,76.4,2.7
44,201308,69.1,-2.4
45,201309,62.1,-3.2
46,201310,54.0,-0.7
47,201311,41.3,-1.8
48,201312,33.0,-2.6
49,201401,26.1,-3.6
50,201402,27.2,-3.7
51,201403,32.8,-5.1
52,201404,47.0,-1.4
53,201405,58.0,-1.0
54,201406,66.4,-0.2
55,201407,72.3,-1.4
56,201408,68.6,-2.9
57,201409,64.4,-0.9
58,201410,55.3,0.6
59,201411,41.4,-1.7
60,201412,37.4,1.8
61,201501,25.5,-4.2
62,201502,17.7,-13.2
63,201503,31.8,-6.1
64,201504,47.2,-1.2
65,201505,61.2,2.2
66,201506,64.5,-2.1
67,201507,72.3,-1.4
68,201508,72.6,1.1
69,201509,67.6,2.3
70,201510,52.4,-2.3
71,201511,47.1,4.0
72,201512,45.3,9.7
73,201601,31.3,1.6
74,201602,33.1,2.2
75,201603,42.9,5.0
76,201604,46.2,-2.2
77,201605,57.9,-1.1
78,201606,66.9,0.3
79,201607,73.8,0.1
80,201608,73.9,2.4
81,201609,66.4,1.1
82,201610,54.7,0.0
83,201611,45.2,2.1
84,201612,34.2,-1.4
85,201701,34.2,4.5
86,201702,35.2,4.3
87,201703,34.1,-3.8
88,201704,51.5,3.1
89,201705,56.5,-2.5
90,201706,66.8,0.2
91,201707,71.1,-2.6
92,201708,69.8,-1.7
93,201709,66.4,1.1
94,201710,59.6,4.9
95,201711,43.1,0.0
96,201712,30.1,-5.5
97,201801,27.6,-2.1
98,201802,37.7,6.8
99,201803,37.3,-0.6
100,201804,44.4,-4.0
101,201805,61.4,2.4
102,201806,65.9,-0.7
103,201807,73.8,0.1
104,201808,75.1,3.6
105,201809,66.5,1.2
106,201810,52.7,-2.0
107,201811,41.0,-2.1
108,201812,35.3,-0.3
109,201901,29.0,-0.7
110,201902,31.6,0.7
111,201903,35.9,-2.0
112,201904,49.2,0.8
113,201905,56.4,-2.6
114,201906,66.5,-0.1
115,201907,74.8,1.1
116,201908,71.3,-0.2
117,201909,63.9,-1.4
118,201910,54.7,0.0
119,201911,40.1,-3.0
120,201912,34.1,-1.5
121,202001,35.3,5.6
