,0,1,2
0,Date,Value,Anomaly
1,201001,52.5,-5.6
2,201002,52.6,-9.5
3,201003,59.0,-6.2
4,201004,69.7,-1.9
5,201005,78.5,1.7
6,201006,83.1,1.7
7,201007,83.4,0.8
8,201008,83.5,0.8
9,201009,80.9,0.3
10,201010,72.1,-2.0
11,201011,64.9,-1.0
12,201012,50.1,-12.3
13,201101,54.9,-3.2
14,201102,61.8,-0.3
15,201103,66.5,1.3
16,201104,73.0,1.4
17,201105,76.2,-0.6
18,201106,82.1,0.7
19,201107,82.6,0.0
20,201108,83.7,1.0
21,201109,79.7,-0.9
22,201110,70.5,-3.6
23,201111,66.4,0.5
24,201112,62.8,0.4
25,201201,59.3,1.2
26,201202,64.3,2.2
27,201203,70.3,5.1
28,201204,71.2,-0.4
29,201205,77.6,0.8
30,201206,79.3,-2.1
31,201207,82.4,-0.2
32,201208,81.5,-1.2
33,201209,79.5,-1.1
34,201210,73.2,-0.9
35,201211,62.1,-3.8
36,201212,62.0,-0.4
37,201301,64.0,5.9
38,201302,61.8,-0.3
39,201303,59.1,-6.1
40,201304,71.4,-0.2
41,201305,74.0,-2.8
42,201306,81.1,-0.3
43,201307,80.8,-1.8
44,201308,82.2,-0.5
45,201309,80.0,-0.6
46,201310,74.0,-0.1
47,201311,67.1,1.2
48,201312,64.7,2.3
49,201401,54.5,-3.6
50,201402,62.8,0.7
51,201403,63.5,-1.7
52,201404,70.5,-1.1
53,201405,76.0,-0.8
54,201406,80.3,-1.1
55,201407,81.8,-0.8
56,201408,82.9,0.2
57,201409,79.7,-0.9
58,201410,72.7,-1.4
59,201411,61.1,-4.8
60,201412,61.9,-0.5
61,201501,58.6,0.5
62,201502,56.5,-5.6
63,201503,69.5,4.3
64,201504,75.1,3.5
65,201505,77.5,0.7
66,201506,81.7,0.3
67,201507,82.8,0.2
68,201508,82.4,-0.3
69,201509,80.0,-0.6
70,201510,74.4,0.3
71,201511,72.2,6.3
72,201512,69.6,7.2
73,201601,56.9,-1.2
74,201602,59.4,-2.7
75,201603,68.8,3.6
76,201604,71.2,-0.4
77,201605,76.2,-0.6
78,201606,81.9,0.5
79,201607,84.0,1.4
80,201608,83.0,0.3
81,201609,81.1,0.5
82,201610,74.6,0.5
83,201611,66.6,0.7
84,201612,65.9,3.5
85,201701,62.8,4.7
86,201702,65.5,3.4
87,201703,66.2,1.0
88,201704,72.3,0.7
89,201705,77.1,0.3
90,201706,80.2,-1.2
91,201707,82.8,0.2
92,201708,82.8,0.1
93,201709,80.4,-0.2
94,201710,74.9,0.8
95,201711,67.4,1.5
96,201712,61.7,-0.7
97,201801,55.0,-3.1
98,201802,69.2,7.1
99,201803,63.0,-2.2
100,201804,70.2,-1.4
101,201805,76.4,-0.4
102,201806,81.5,0.1
103,201807,82.4,-0.2
104,201808,82.2,-0.5
105,201809,82.4,1.8
106,201810,76.5,2.4
107,201811,66.7,0.8
108,201812,61.8,-0.6
109,201901,58.4,0.3
110,201902,67.5,5.4
111,201903,65.7,0.5
112,201904,71.2,-0.4
113,201905,78.8,2.0
114,201906,82.3,0.9
115,201907,82.8,0.2
116,201908,82.9,0.2
117,201909,81.9,1.3
118,201910,77.9,3.8
119,201911,64.9,-1.0
120,201912,63.9,1.5
121,202001,61.7,3.6
