,0,1,2
0,Date,Value,Anomaly
1,201001,36.9,2.6
2,201002,37.6,2.2
3,201003,39.5,-0.8
4,201004,42.0,-2.7
5,201005,46.4,-5.3
6,201006,55.6,-3.1
7,201007,65.3,-1.6
8,201008,63.5,-3.2
9,201009,58.5,-0.6
10,201010,50.0,1.2
11,201011,36.7,-2.3
12,201012,33.4,1.2
13,201101,33.9,-0.4
14,201102,32.6,-2.8
15,201103,37.9,-2.4
16,201104,39.5,-5.2
17,201105,46.5,-5.2
18,201106,54.9,-3.8
19,201107,62.7,-4.2
20,201108,66.1,-0.6
21,201109,62.6,3.5
22,201110,49.0,0.2
23,201111,37.0,-2.0
24,201112,32.6,0.4
25,201201,34.4,0.1
26,201202,34.6,-0.8
27,201203,38.3,-2.0
28,201204,45.9,1.2
29,201205,50.8,-0.9
30,201206,55.5,-3.2
31,201207,66.3,-0.6
32,201208,67.7,1.0
33,201209,61.8,2.7
34,201210,48.8,0.0
35,201211,40.6,1.6
36,201212,31.5,-0.7
37,201301,29.7,-4.6
38,201302,35.1,-0.3
39,201303,40.9,0.6
40,201304,44.6,-0.1
41,201305,52.5,0.8
42,201306,59.4,0.7
43,201307,69.4,2.5
44,201308,66.5,-0.2
45,201309,58.3,-0.8
46,201310,46.2,-2.6
47,201311,39.4,0.4
48,201312,29.7,-2.5
49,201401,36.7,2.4
50,201402,35.3,-0.1
51,201403,41.8,1.5
52,201404,45.8,1.1
53,201405,53.3,1.6
54,201406,58.1,-0.6
55,201407,70.0,3.1
56,201408,66.6,-0.1
57,201409,60.8,1.7
58,201410,52.9,4.1
59,201411,38.2,-0.8
60,201412,36.0,3.8
61,201501,38.1,3.8
62,201502,41.7,6.3
63,201503,45.7,5.4
64,201504,44.7,0.0
65,201505,53.5,1.8
66,201506,65.6,6.9
67,201507,67.5,0.6
68,201508,66.9,0.2
69,201509,58.1,-1.0
70,201510,54.3,5.5
71,201511,35.8,-3.2
72,201512,32.4,0.2
73,201601,33.1,-1.2
74,201602,40.2,4.8
75,201603,41.2,0.9
76,201604,50.1,5.4
77,201605,53.2,1.5
78,201606,60.5,1.8
79,201607,64.4,-2.5
80,201608,66.7,0.0
81,201609,57.1,-2.0
82,201610,48.1,-0.7
83,201611,43.2,4.2
84,201612,27.4,-4.8
85,201701,26.7,-7.6
86,201702,34.8,-0.6
87,201703,41.6,1.3
88,201704,42.9,-1.8
89,201705,52.9,1.2
90,201706,59.9,1.2
91,201707,69.2,2.3
92,201708,69.6,2.9
93,201709,59.6,0.5
94,201710,47.0,-1.8
95,201711,39.3,0.3
96,201712,32.9,0.7
97,201801,37.5,3.2
98,201802,33.2,-2.2
99,201803,38.4,-1.9
100,201804,45.0,0.3
101,201805,55.4,3.7
102,201806,58.5,-0.2
103,201807,69.0,2.1
104,201808,66.5,-0.2
105,201809,57.4,-1.7
106,201810,48.8,0.0
107,201811,39.3,0.3
108,201812,32.3,0.1
109,201901,35.3,1.0
110,201902,28.8,-6.6
111,201903,37.3,-3.0
112,201904,46.1,1.4
113,201905,52.7,1.0
114,201906,59.0,0.3
115,201907,64.9,-2.0
116,201908,67.1,0.4
117,201909,56.6,-2.5
118,201910,43.2,-5.6
119,201911,40.5,1.5
120,201912,34.2,2.0
121,202001,35.0,0.7
