,0,1,2
0,Date,Value,Anomaly
1,201001,40.6,-4.7
2,201002,40.7,-9.3
3,201003,52.3,-4.4
4,201004,65.1,0.7
5,201005,74.4,2.2
6,201006,82.2,2.7
7,201007,82.7,1.4
8,201008,83.8,2.9
9,201009,77.0,0.3
10,201010,65.0,-0.6
11,201011,55.7,1.8
12,201012,42.3,-6.9
13,201101,42.2,-3.1
14,201102,49.8,-0.2
15,201103,57.8,1.1
16,201104,67.0,2.6
17,201105,70.6,-1.6
18,201106,82.2,2.7
19,201107,82.9,1.6
20,201108,83.0,2.1
21,201109,72.5,-4.2
22,201110,61.3,-4.3
23,201111,56.1,2.2
24,201112,48.0,-1.2
25,201201,50.8,5.5
26,201202,52.2,2.2
27,201203,65.4,8.7
28,201204,65.8,1.4
29,201205,74.3,2.1
30,201206,78.2,-1.3
31,201207,81.9,0.6
32,201208,79.5,-1.4
33,201209,74.4,-2.3
34,201210,62.1,-3.5
35,201211,52.0,-1.9
36,201212,51.6,2.4
37,201301,49.1,3.8
38,201302,49.0,-1.0
39,201303,50.4,-6.3
40,201304,62.1,-2.3
41,201305,68.9,-3.3
42,201306,78.9,-0.6
43,201307,78.8,-2.5
44,201308,79.6,-1.3
45,201309,77.0,0.3
46,201310,65.4,-0.2
47,201311,51.1,-2.8
48,201312,46.7,-2.5
49,201401,38.5,-6.8
50,201402,46.3,-3.7
51,201403,51.6,-5.1
52,201404,62.7,-1.7
53,201405,70.8,-1.4
54,201406,78.6,-0.9
55,201407,77.5,-3.8
56,201408,79.8,-1.1
57,201409,76.5,-0.2
58,201410,66.5,0.9
59,201411,48.8,-5.1
60,201412,50.2,1.0
61,201501,43.8,-1.5
62,201502,41.9,-8.1
63,201503,57.7,1.0
64,201504,67.0,2.6
65,201505,72.3,0.1
66,201506,79.2,-0.3
67,201507,82.8,1.5
68,201508,80.1,-0.8
69,201509,76.3,-0.4
70,201510,66.5,0.9
71,201511,59.2,5.3
72,201512,56.7,7.5
73,201601,43.7,-1.6
74,201602,50.9,0.9
75,201603,60.2,3.5
76,201604,65.2,0.8
77,201605,70.5,-1.7
78,201606,80.2,0.7
79,201607,82.4,1.1
80,201608,82.0,1.1
81,201609,79.0,2.3
82,201610,69.2,3.6
83,201611,58.2,4.3
84,201612,49.4,0.2
85,201701,52.9,7.6
86,201702,57.1,7.1
87,201703,60.1,3.4
88,201704,67.3,2.9
89,201705,70.1,-2.1
90,201706,76.7,-2.8
91,201707,81.2,-0.1
92,201708,79.3,-1.6
93,201709,74.5,-2.2
94,201710,66.2,0.6
95,201711,56.8,2.9
96,201712,47.1,-2.1
97,201801,40.1,-5.2
98,201802,56.9,6.9
99,201803,57.1,0.4
100,201804,58.9,-5.5
101,201805,75.8,3.6
102,201806,80.6,1.1
103,201807,81.8,0.5
104,201808,80.3,-0.6
105,201809,78.9,2.2
106,201810,67.4,1.8
107,201811,50.5,-3.4
108,201812,49.0,-0.2
109,201901,46.3,1.0
110,201902,55.0,5.0
111,201903,54.7,-2.0
112,201904,63.1,-1.3
113,201905,74.3,2.1
114,201906,78.3,-1.2
115,201907,80.8,-0.5
116,201908,81.4,0.5
117,201909,81.2,4.5
118,201910,66.6,1.0
119,201911,50.3,-3.6
120,201912,50.7,1.5
121,202001,50.0,4.7
