,0,1,2
0,Date,Value,Anomaly
1,201001,13.6,-6.0
2,201002,17.3,-4.7
3,201003,38.4,1.7
4,201004,55.2,6.5
5,201005,59.9,-0.6
6,201006,70.8,0.1
7,201007,74.6,0.5
8,201008,74.4,3.3
9,201009,63.1,-2.0
10,201010,53.9,2.4
11,201011,38.0,1.4
12,201012,19.1,-6.8
13,201101,14.8,-4.8
14,201102,22.6,0.6
15,201103,35.1,-1.6
16,201104,47.6,-1.1
17,201105,59.1,-1.4
18,201106,69.6,-1.1
19,201107,78.0,3.9
20,201108,72.0,0.9
21,201109,60.2,-4.9
22,201110,53.4,1.9
23,201111,39.4,2.8
24,201112,29.1,3.2
25,201201,26.5,6.9
26,201202,29.6,7.6
27,201203,51.6,14.9
28,201204,52.4,3.7
29,201205,65.0,4.5
30,201206,71.4,0.7
31,201207,79.6,5.5
32,201208,71.0,-0.1
33,201209,62.1,-3.0
34,201210,48.8,-2.7
35,201211,39.2,2.6
36,201212,27.7,1.8
37,201301,22.0,2.4
38,201302,24.2,2.2
39,201303,29.0,-7.7
40,201304,43.8,-4.9
41,201305,59.0,-1.5
42,201306,68.9,-1.8
43,201307,72.3,-1.8
44,201308,71.9,0.8
45,201309,67.0,1.9
46,201310,50.5,-1.0
47,201311,33.9,-2.7
48,201312,17.4,-8.5
49,201401,14.2,-5.4
50,201402,13.2,-8.8
51,201403,29.7,-7.0
52,201404,47.5,-1.2
53,201405,60.0,-0.5
54,201406,70.2,-0.5
55,201407,68.8,-5.3
56,201408,71.2,0.1
57,201409,62.0,-3.1
58,201410,51.2,-0.3
59,201411,29.3,-7.3
60,201412,28.2,2.3
61,201501,21.6,2.0
62,201502,14.5,-7.5
63,201503,37.3,0.6
64,201504,51.1,2.4
65,201505,60.0,-0.5
66,201506,69.4,-1.3
67,201507,72.0,-2.1
68,201508,68.9,-2.2
69,201509,68.4,3.3
70,201510,53.0,1.5
71,201511,42.0,5.4
72,201512,33.0,7.1
73,201601,19.6,0.0
74,201602,28.6,6.6
75,201603,42.4,5.7
76,201604,50.1,1.4
77,201605,59.5,-1.0
78,201606,73.0,2.3
79,201607,72.8,-1.3
80,201608,72.0,0.9
81,201609,67.3,2.2
82,201610,55.3,3.8
83,201611,45.1,8.5
84,201612,22.9,-3.0
85,201701,24.2,4.6
86,201702,34.5,12.5
87,201703,37.5,0.8
88,201704,51.1,2.4
89,201705,58.5,-2.0
90,201706,71.1,0.4
91,201707,74.7,0.6
92,201708,67.8,-3.3
93,201709,66.7,1.6
94,201710,53.3,1.8
95,201711,36.2,-0.4
96,201712,24.4,-1.5
97,201801,17.8,-1.8
98,201802,20.5,-1.5
99,201803,35.2,-1.5
100,201804,39.3,-9.4
101,201805,67.0,6.5
102,201806,73.1,2.4
103,201807,73.1,-1.0
104,201808,71.8,0.7
105,201809,65.9,0.8
106,201810,48.2,-3.3
107,201811,30.0,-6.6
108,201812,28.0,2.1
109,201901,18.7,-0.9
110,201902,15.3,-6.7
111,201903,31.1,-5.6
112,201904,49.2,0.5
113,201905,56.6,-3.9
114,201906,69.3,-1.4
115,201907,75.1,1.0
116,201908,69.6,-1.5
117,201909,68.2,3.1
118,201910,47.1,-4.4
119,201911,32.4,-4.2
120,201912,29.2,3.3
121,202001,23.1,3.5
