,0,1,2
0,Date,Value,Anomaly
1,201001,15.1,-0.5
2,201002,20.0,2.3
3,201003,37.4,6.5
4,201004,50.0,7.5
5,201005,57.6,1.4
6,201006,65.1,-0.1
7,201007,71.4,1.2
8,201008,70.8,3.3
9,201009,56.9,-3.5
10,201010,49.5,2.1
11,201011,34.9,1.9
12,201012,16.9,-5.2
13,201101,12.2,-3.4
14,201102,18.5,0.8
15,201103,28.0,-2.9
16,201104,41.7,-0.8
17,201105,54.0,-2.2
18,201106,64.3,-0.9
19,201107,73.2,3.0
20,201108,68.2,0.7
21,201109,57.3,-3.1
22,201110,49.8,2.4
23,201111,36.7,3.7
24,201112,25.7,3.6
25,201201,20.8,5.2
26,201202,26.6,8.9
27,201203,45.6,14.7
28,201204,45.1,2.6
29,201205,59.6,3.4
30,201206,67.1,1.9
31,201207,74.8,4.6
32,201208,67.1,-0.4
33,201209,57.7,-2.7
34,201210,44.8,-2.6
35,201211,34.4,1.4
36,201212,25.1,3.0
37,201301,16.8,1.2
38,201302,17.0,-0.7
39,201303,23.9,-7.0
40,201304,37.8,-4.7
41,201305,55.2,-1.0
42,201306,63.9,-1.3
43,201307,68.9,-1.3
44,201308,67.6,0.1
45,201309,60.8,0.4
46,201310,46.7,-0.7
47,201311,30.8,-2.2
48,201312,11.9,-10.2
49,201401,6.0,-9.6
50,201402,7.3,-10.4
51,201403,21.4,-9.5
52,201404,39.7,-2.8
53,201405,55.3,-0.9
54,201406,66.4,1.2
55,201407,65.9,-4.3
56,201408,67.1,-0.4
57,201409,58.2,-2.2
58,201410,46.0,-1.4
59,201411,25.3,-7.7
60,201412,24.1,2.0
61,201501,15.3,-0.3
62,201502,7.6,-10.1
63,201503,30.7,-0.2
64,201504,45.0,2.5
65,201505,56.6,0.4
66,201506,63.8,-1.4
67,201507,68.4,-1.8
68,201508,66.1,-1.4
69,201509,64.7,4.3
70,201510,48.4,1.0
71,201511,39.4,6.4
72,201512,31.8,9.7
73,201601,16.2,0.6
74,201602,22.6,4.9
75,201603,36.8,5.9
76,201604,42.9,0.4
77,201605,56.1,-0.1
78,201606,65.8,0.6
79,201607,69.9,-0.3
80,201608,69.5,2.0
81,201609,62.6,2.2
82,201610,50.4,3.0
83,201611,41.6,8.6
84,201612,19.9,-2.2
85,201701,19.4,3.8
86,201702,27.8,10.1
87,201703,30.2,-0.7
88,201704,46.4,3.9
89,201705,53.3,-2.9
90,201706,65.6,0.4
91,201707,68.8,-1.4
92,201708,64.2,-3.3
93,201709,62.2,1.8
94,201710,50.0,2.6
95,201711,31.4,-1.6
96,201712,17.3,-4.8
97,201801,15.2,-0.4
98,201802,16.1,-1.6
99,201803,29.7,-1.2
100,201804,33.5,-9.0
101,201805,62.0,5.8
102,201806,66.5,1.3
103,201807,69.8,-0.4
104,201808,68.5,1.0
105,201809,61.2,0.8
106,201810,43.6,-3.8
107,201811,27.3,-5.7
108,201812,25.1,3.0
109,201901,13.1,-2.5
110,201902,13.5,-4.2
111,201903,25.7,-5.2
112,201904,42.4,-0.1
113,201905,51.8,-4.4
114,201906,63.6,-1.6
115,201907,71.3,1.1
116,201908,65.6,-1.9
117,201909,62.0,1.6
118,201910,45.0,-2.4
119,201911,28.2,-4.8
120,201912,23.5,1.4
121,202001,21.5,5.9
