,0,1,2
0,Date,Value,Anomaly
1,201001,22.2,-0.2
2,201002,21.5,-1.2
3,201003,34.2,0.3
4,201004,39.2,-0.7
5,201005,44.0,-4.0
6,201006,57.4,-2.4
7,201007,65.1,-1.9
8,201008,64.1,-0.5
9,201009,56.3,-0.3
10,201010,47.1,4.0
11,201011,28.5,-2.6
12,201012,23.8,2.2
13,201101,20.3,-2.1
14,201102,18.0,-4.7
15,201103,32.0,-1.9
16,201104,37.1,-2.8
17,201105,44.2,-3.8
18,201106,56.4,-3.4
19,201107,67.3,0.3
20,201108,66.4,1.8
21,201109,56.4,-0.2
22,201110,44.8,1.7
23,201111,28.8,-2.3
24,201112,21.0,-0.6
25,201201,25.1,2.7
26,201202,22.7,0.0
27,201203,39.4,5.5
28,201204,44.7,4.8
29,201205,50.0,2.0
30,201206,62.8,3.0
31,201207,70.0,3.0
32,201208,66.6,2.0
33,201209,57.5,0.9
34,201210,41.6,-1.5
35,201211,35.0,3.9
36,201212,22.1,0.5
37,201301,19.9,-2.5
38,201302,22.6,-0.1
39,201303,31.3,-2.6
40,201304,34.7,-5.2
41,201305,50.4,2.4
42,201306,60.7,0.9
43,201307,67.8,0.8
44,201308,66.7,2.1
45,201309,57.3,0.7
46,201310,39.3,-3.8
47,201311,31.3,0.2
48,201312,18.1,-3.5
49,201401,23.3,0.9
50,201402,20.0,-2.7
51,201403,32.3,-1.6
52,201404,39.6,-0.3
53,201405,50.1,2.1
54,201406,56.4,-3.4
55,201407,66.4,-0.6
56,201408,62.5,-2.1
57,201409,55.8,-0.8
58,201410,46.9,3.8
59,201411,27.4,-3.7
60,201412,24.8,3.2
61,201501,25.6,3.2
62,201502,28.4,5.7
63,201503,37.7,3.8
64,201504,41.3,1.4
65,201505,47.0,-1.0
66,201506,63.0,3.2
67,201507,63.9,-3.1
68,201508,64.3,-0.3
69,201509,59.4,2.8
70,201510,48.7,5.6
71,201511,29.2,-1.9
72,201512,21.4,-0.2
73,201601,22.7,0.3
74,201602,30.1,7.4
75,201603,34.5,0.6
76,201604,41.8,1.9
77,201605,47.9,-0.1
78,201606,63.8,4.0
79,201607,66.8,-0.2
80,201608,63.5,-1.1
81,201609,55.4,-1.2
82,201610,46.5,3.4
83,201611,37.1,6.0
84,201612,16.8,-4.8
85,201701,16.7,-5.7
86,201702,27.8,5.1
87,201703,38.4,4.5
88,201704,40.1,0.2
89,201705,49.2,1.2
90,201706,60.0,0.2
91,201707,68.9,1.9
92,201708,63.5,-1.1
93,201709,54.2,-2.4
94,201710,41.1,-2.0
95,201711,34.7,3.6
96,201712,23.8,2.2
97,201801,25.1,2.7
98,201802,19.3,-3.4
99,201803,32.3,-1.6
100,201804,39.7,-0.2
101,201805,52.9,4.9
102,201806,60.4,0.6
103,201807,67.3,0.3
104,201808,63.6,-1.0
105,201809,57.2,0.6
106,201810,41.0,-2.1
107,201811,28.6,-2.5
108,201812,21.5,-0.1
109,201901,22.0,-0.4
110,201902,16.8,-5.9
111,201903,27.0,-6.9
112,201904,41.1,1.2
113,201905,44.4,-3.6
114,201906,57.0,-2.8
115,201907,66.0,-1.0
116,201908,64.9,0.3
117,201909,56.7,0.1
118,201910,34.2,-8.9
119,201911,30.2,-0.9
120,201912,23.0,1.4
121,202001,23.8,1.4
